sample_ID_full,nanodrop_ngul,wc_country
tLIMS16519s262U026BM3,0.001,NA
tLIMS16519s263U028BM1,46.2,NA
tLIMS16519s264U028BM2,6.7,NA
tLIMS16519s265U028BM3,221.2,NA
tLIMS16519s266U029BM1,1.8,NA
tLIMS16519s267U029BM2,0.001,NA
tLIMS16519s268I380toI395andU001toU029WCBMIctrl,0.001,India
tLIMS16519s269I380toI395andU001toU029WCBMUctrl,0.001,UK
tLIMS16519s26I314BM1,22.5,NA
tLIMS16519s270I380toI395andU001toU029BMctrl,NA,NA
tLIMS16519s271I380toI395andU001toU029MCctrlBM,NA,NA
tLIMS16519s272I380toI395andU001toU029MCQiactrlBM,NA,NA
tLIMS16519s273I380toI395andU001toU029PCRctrlBM,0.001,NA
tLIMS16519s274U030BM1,17.1,NA
tLIMS16519s275U030BM3,14.2,NA
tLIMS16519s276U031BM1,21.1,NA
tLIMS16519s277U031BM2,0.001,NA
tLIMS16519s278U031BM3,32.4,NA
tLIMS16519s279U032BM1,298.2,NA
tLIMS16519s27I314BM2,0.001,NA
tLIMS16519s280U032BM2,1.3,NA
tLIMS16519s281U032BM3,9.8,NA
tLIMS16519s282U033BM1,19.9,NA
tLIMS16519s283U033BM2,0.001,NA
tLIMS16519s284U033BM3,24.1,NA
tLIMS16519s285U034BM1,1784.5,NA
tLIMS16519s286U034BM2,17.6,NA
tLIMS16519s287U034BM3,16.6,NA
tLIMS16519s288U035BM1,11.3,NA
tLIMS16519s289U036BM1,151.5,NA
tLIMS16519s28I314BM3,113.5,NA
tLIMS16519s290U036BM2,3.3,NA
tLIMS16519s291U036BM3,3,NA
tLIMS16519s292U037BM1,27.3,NA
tLIMS16519s293U037BM2,7.6,NA
tLIMS16519s294U037BM3,0.001,NA
tLIMS16519s295U038BM1,31.9,NA
tLIMS16519s296U039BM2,66.8,NA
tLIMS16519s297U039BM3,1.7,NA
tLIMS16519s298U040BM1,130.1,NA
tLIMS16519s299U040BM2,85.7,NA
tLIMS16519s2I305BM2,29.5,NA
tLIMS16519s300U040BM3,7.3,NA
tLIMS16519s301U042BM1,173.7,NA
tLIMS16519s302U042BM2,194.8,NA
tLIMS16519s303U042BM3,84.3,NA
tLIMS16519s304U043BM1,14.4,NA
tLIMS16519s305U044BM1,3.3,NA
tLIMS16519s306U044BM2,9.7,NA
tLIMS16519s307U047BM1,11.1,NA
tLIMS16519s308U047BM2,1.5,NA
tLIMS16519s309U047BM3,0.001,NA
tLIMS16519s30I316BM1,7.8,NA
tLIMS16519s310U049BM1,28.4,NA
tLIMS16519s311U052BM1,23.1,NA
tLIMS16519s312U052BM2,157.4,NA
tLIMS16519s313U052BM3,0.001,NA
tLIMS16519s314U053BM1,NA,NA
tLIMS16519s315U053BM2,0.001,NA
tLIMS16519s316U053BM3,0.001,NA
tLIMS16519s317U054BM1,12,NA
tLIMS16519s318U054BM3,0.2,NA
tLIMS16519s319U055BM1,12.9,NA
tLIMS16519s31I316BM2,5.2,NA
tLIMS16519s320U056BM1,23.5,NA
tLIMS16519s321U056BM2,27.4,NA
tLIMS16519s322U056BM3,0.001,NA
tLIMS16519s323U058BM1,0.3,NA
tLIMS16519s324U058BM2,0.001,NA
tLIMS16519s325U058BM3,2.9,NA
tLIMS16519s326U061BM1,2.2,NA
tLIMS16519s327U061BM2,0.5,NA
tLIMS16519s328U061BM3,0.001,NA
tLIMS16519s329U062BM2,2,NA
tLIMS16519s32I316BM3,3.9,NA
tLIMS16519s330U062BM3,6.4,NA
tLIMS16519s331U063BM1,0.001,NA
tLIMS16519s332U063BM2,0.001,NA
tLIMS16519s333U063BM3,10.4,NA
tLIMS16519s334U064BM1,34.8,NA
tLIMS16519s335U067BM1,4,NA
tLIMS16519s336U068BM1,8.9,NA
tLIMS16519s337U068BM2,1.8,NA
tLIMS16519s338U068BM3,8.1,NA
tLIMS16519s339U070BM1,0.001,NA
tLIMS16519s33I317BM1,37.7,NA
tLIMS16519s340U071BM2,21,NA
tLIMS16519s341U071BM3,0.001,NA
tLIMS16519s342U072BM1,145.8,NA
tLIMS16519s343U073BM1,555.7,NA
tLIMS16519s344U075BM1,10.3,NA
tLIMS16519s345U076BM1,4.5,NA
tLIMS16519s346U076BM2,0.001,NA
tLIMS16519s347U076BM3,12.3,NA
tLIMS16519s348U077BM1,131,NA
tLIMS16519s349U077BM2,2.3,NA
tLIMS16519s34I317BM2,17.8,NA
tLIMS16519s350U078BM1,23.5,NA
tLIMS16519s351U079BM1,28.8,NA
tLIMS16519s352U080BM1,186,NA
tLIMS16519s353U081BM1,43.4,NA
tLIMS16519s354U082BM1,16.1,NA
tLIMS16519s355U030toU082WCBMctrl,0.001,UK
tLIMS16519s356U030toU082BMctrl,NA,NA
tLIMS16519s357U030toU082MCQiactrlBM,NA,NA
tLIMS16519s358U030toU082MCQiactrlBM,NA,NA
tLIMS16519s359U030toU082MCQiactrlBM,NA,NA
tLIMS16519s35carryover,NA,NA
tLIMS16519s36carryover,NA,NA
tLIMS16519s37I318BM2,1.2,NA
tLIMS16519s38I318BM3,3.4,NA
tLIMS16519s39I319BM1,2.1,NA
tLIMS16519s3I305BM3,84.7,NA
tLIMS16519s40I319BM2,3.3,NA
tLIMS16519s41I319BM3,1.4,NA
tLIMS16519s42I320BM1,2.9,NA
tLIMS16519s43I320BM2,5.1,NA
tLIMS16519s44I320BM3,2.5,NA
tLIMS16519s45I321BM1,5.3,NA
tLIMS16519s46I321BM2,15.8,NA
tLIMS16519s47I324BM1,9.6,NA
tLIMS16519s48I324BM2,11.9,NA
tLIMS16519s49I324BM3,10.1,NA
tLIMS16519s4I306BM1,207.7,NA
tLIMS16519s50I325BM1,44.5,NA
tLIMS16519s51I325BM2,6.1,NA
tLIMS16519s52I325BM3,19.8,NA
tLIMS16519s53I326BM1,55.7,NA
tLIMS16519s54I326BM2,77,NA
tLIMS16519s55I327BM1,5,NA
tLIMS16519s56I327BM2,3.4,NA
tLIMS16519s57I327BM3,15.1,NA
tLIMS16519s58I328BM1,1.2,NA
tLIMS16519s59I328BM2,89.6,NA
tLIMS16519s5I306BM2,13.7,NA
tLIMS16519s60I328BM3,1.4,NA
tLIMS16519s61I329BM1,4.3,NA
tLIMS16519s62I329BM2,6.8,NA
tLIMS16519s63I329BM3,4.5,NA
tLIMS16519s64I330BM1,260.5,NA
tLIMS16519s65I332BM1,25.2,NA
tLIMS16519s66I332BM3,10.9,NA
tLIMS16519s67I333BM1,9.7,NA
tLIMS16519s68I333BM2,0.3,NA
tLIMS16519s69I333BM3,7.5,NA
tLIMS16519s6I306BM3,28.6,NA
tLIMS16519s70I334BM1,2.3,NA
tLIMS16519s71I332BM2,4.9,NA
tLIMS16519s72I334BM2,3.2,NA
tLIMS16519s73I334BM3,92.8,NA
tLIMS16519s74I335BM1,20,NA
tLIMS16519s75I335BM2,2.9,NA
tLIMS16519s76I335BM3,29,NA
tLIMS16519s77I336BM1,1.1,NA
tLIMS16519s78I336BM2,8.6,NA
tLIMS16519s79I336BM3,6.8,NA
tLIMS16519s80I337BM1,37.8,NA
tLIMS16519s81I337BM2,36.7,NA
tLIMS16519s82I337BM3,3.4,NA
tLIMS16519s84I339BM1,198.9,NA
tLIMS16519s85I339BM2,6.6,NA
tLIMS16519s86I339BM3,130.3,NA
tLIMS16519s87I340BM1,8.2,NA
tLIMS16519s88I340BM2,12.7,NA
tLIMS16519s89I340BM3,1.1,NA
tLIMS16519s8I308BM1,17.2,NA
tLIMS16519s90I305toI340WCBMctrl,0.001,India
tLIMS16519s91I305toI340BMctrl,NA,NA
tLIMS16519s92I305toI340MCctrlBM,NA,NA
tLIMS16519s93I305toI340MCQiactrlBM,NA,NA
tLIMS16519s94I305toI340PCRctrlBM,0.001,NA
tLIMS16519s95I341BM1,7.5,NA
tLIMS16519s96I341BM2,48.5,NA
tLIMS16519s97I341BM3,24.4,NA
tLIMS16519s98I342BM1,225.7,NA
tLIMS16519s99I342BM2,9.5,NA
tLIMS16519s9I308BM2,9.1,NA
tLIMS17407s100U054MS1,710.7,NA
tLIMS17407s101U055BS1,54,NA
tLIMS17407s102U055BS2,96.4,NA
tLIMS17407s103U055BS3,77.8,NA
tLIMS17407s104U055BS4,58.6,NA
tLIMS17407s105U055BS5,14.7,NA
tLIMS17407s106U055BS6,115.8,NA
tLIMS17407s107U055MS1,456.2,NA
tLIMS17407s108U056BS1,26.8,NA
tLIMS17407s109U056BS2,36.5,NA
tLIMS17407s10U037BS3,27.2,NA
tLIMS17407s110U056BS3,77.3,NA
tLIMS17407s111U056BS4,2.1,NA
tLIMS17407s112U056BS5,33.8,NA
tLIMS17407s113U056BS6,192.3,NA
tLIMS17407s114U056MS1,764.4,NA
tLIMS17407s115U057BS1,143,NA
tLIMS17407s116U057BS2,16.7,NA
tLIMS17407s117U057BS3,66.6,NA
tLIMS17407s118U057BS4,32.1,NA
tLIMS17407s119U057BS5,104.4,NA
tLIMS17407s11U037BS4,54.7,NA
tLIMS17407s120U057BS6,53.1,NA
tLIMS17407s121U057MS1,462.2,NA
tLIMS17407s122U058BS1,7.9,NA
tLIMS17407s123U058BS2,9.5,NA
tLIMS17407s124U058BS3,80.7,NA
tLIMS17407s125U058BS4,31.8,NA
tLIMS17407s126U058BS5,314.5,NA
tLIMS17407s127U058BS6,18.9,NA
tLIMS17407s128U058MS1,588.2,NA
tLIMS17407s129U059BS1,145,NA
tLIMS17407s12U037BS5,10.1,NA
tLIMS17407s130U059BS2,7.4,NA
tLIMS17407s131U059BS3,63.1,NA
tLIMS17407s132U059BS4,308.1,NA
tLIMS17407s133U059BS5,147,NA
tLIMS17407s134U059BS6,267.9,NA
tLIMS17407s135U059MS1,397.6,NA
tLIMS17407s136U060BS1,28.8,NA
tLIMS17407s137U060BS2,54.1,NA
tLIMS17407s138U060BS3,18,NA
tLIMS17407s139U060BS4,46.6,NA
tLIMS17407s13U037BS6,14,NA
tLIMS17407s140U060BS5,92,NA
tLIMS17407s141U060BS6,306.3,NA
tLIMS17407s142U060MS1,49.5,NA
tLIMS17407s143U061BS1,44,NA
tLIMS17407s144U061BS2,22.9,NA
tLIMS17407s145U061BS4,4.8,NA
tLIMS17407s146U061BS5,10.3,NA
tLIMS17407s147U061BS6,47.2,NA
tLIMS17407s148U061MS1,463.2,NA
tLIMS17407s149U062BS1,0.001,NA
tLIMS17407s14U037MS1,835.5,NA
tLIMS17407s150U062BS2,14.1,NA
tLIMS17407s151U062BS3,154.1,NA
tLIMS17407s152U062BS4,0.001,NA
tLIMS17407s153U062BS5,37.2,NA
tLIMS17407s154U062BS6,544.7,NA
tLIMS17407s155U062MS1,206.8,NA
tLIMS17407s156U063BS1,102.6,NA
tLIMS17407s157U063BS2,84.5,NA
tLIMS17407s158U063BS3,62.8,NA
tLIMS17407s159U063BS4,75.1,NA
tLIMS17407s15U038BS1,212.5,NA
tLIMS17407s160U063BS5,0.001,NA
tLIMS17407s161U063BS6,6.3,NA
tLIMS17407s162U063MS1,173.2,NA
tLIMS17407s163U064BS1,105.8,NA
tLIMS17407s164U064BS2,186.2,NA
tLIMS17407s165U064BS3,0.001,NA
tLIMS17407s166U064BS4,159.4,NA
tLIMS17407s167U064BS5,153.5,NA
tLIMS17407s168U064BS6,267.3,NA
tLIMS17407s169U064MS1,516.8,NA
tLIMS17407s16U038BS2,100.9,NA
tLIMS17407s170U066BS1,64,NA
tLIMS17407s171U066BS2,63.6,NA
tLIMS17407s172U066BS3,162.5,NA
tLIMS17407s173U066BS4,165.9,NA
tLIMS17407s174U066BS5,340.8,NA
tLIMS17407s175U066BS6,291.1,NA
tLIMS17407s176U066MS1,835.3,NA
tLIMS17407s177U053toU066WCSctrl,0.001,UK
tLIMS17407s178U053toU066MSctrl,NA,NA
tLIMS17407s179U053toU066BSctrl,NA,NA
tLIMS17407s17U038BS3,40.6,NA
tLIMS17407s180U053toU066MCctrl,NA,NA
tLIMS17407s181U053toU066MCQiactrl,NA,NA
tLIMS17407s182U053toU066PCRctrl,0.001,NA
tLIMS17407s183U067BS1,152.5,NA
tLIMS17407s184U067BS2,130.2,NA
tLIMS17407s185U067BS3,72.4,NA
tLIMS17407s186U067BS5,NA,NA
tLIMS17407s187U067BS6,14.8,NA
tLIMS17407s188U067MS1,544.3,NA
tLIMS17407s189U068BS2,52.5,NA
tLIMS17407s18U038MS1,439.4,NA
tLIMS17407s190U068BS3,62.3,NA
tLIMS17407s191U068BS4,48.4,NA
tLIMS17407s192U068BS5,99.4,NA
tLIMS17407s193U068BS6,101.7,NA
tLIMS17407s194U068MS1,407.5,NA
tLIMS17407s195U069BS1,3.7,NA
tLIMS17407s196U069BS2,1.3,NA
tLIMS17407s197U069BS3,49.3,NA
tLIMS17407s198U069MS1,194.9,NA
tLIMS17407s199U070BS1,0.4,NA
tLIMS17407s19U039BS1,83.3,NA
tLIMS17407s1U036BS1,12.2,NA
tLIMS17407s200U070BS2,111.6,NA
tLIMS17407s201U070BS3,150.4,NA
tLIMS17407s202U070BS4,217.5,NA
tLIMS17407s203U070BS6,451.8,NA
tLIMS17407s204U070MS1,78.7,NA
tLIMS17407s205U071BS1,44.7,NA
tLIMS17407s206U071BS2,107.9,NA
tLIMS17407s207U071BS3,49.8,NA
tLIMS17407s208U071BS4,148.1,NA
tLIMS17407s209U071BS5,80.8,NA
tLIMS17407s20U039BS2,116.9,NA
tLIMS17407s210U071BS6,63,NA
tLIMS17407s211U071MS1,102.8,NA
tLIMS17407s212U072BS1,425.7,NA
tLIMS17407s213U073BS1,6.4,NA
tLIMS17407s214U073BS2,21.3,NA
tLIMS17407s215U073BS3,78.5,NA
tLIMS17407s216U073BS4,41,NA
tLIMS17407s217U073BS5,22.2,NA
tLIMS17407s218U073BS6,131.7,NA
tLIMS17407s219U073MS1,201.2,NA
tLIMS17407s21U039BS3,156.3,NA
tLIMS17407s220U074BS1,35.5,NA
tLIMS17407s221U074BS2,23.9,NA
tLIMS17407s222U074BS3,62.4,NA
tLIMS17407s223U074BS4,173.8,NA
tLIMS17407s224U074BS5,37.6,NA
tLIMS17407s225U074BS6,51.9,NA
tLIMS17407s226U074MS1,280.7,NA
tLIMS17407s227U076BS1,300.7,NA
tLIMS17407s228U076BS2,417,NA
tLIMS17407s229U076BS4,91.5,NA
tLIMS17407s22U039BS4,95.7,NA
tLIMS17407s230U076BS5,170.7,NA
tLIMS17407s231U076BS6,115.6,NA
tLIMS17407s232U076MS1,314.3,NA
tLIMS17407s233U078BS1,300.8,NA
tLIMS17407s234U078BS2,1250.3,NA
tLIMS17407s235U078BS3,58.3,NA
tLIMS17407s236U078BS4,132.6,NA
tLIMS17407s237U078MS1,971.1,NA
tLIMS17407s238M069MS1,1.9,NA
tLIMS17407s239M069BS2,6.3,NA
tLIMS17407s23U039BS5,98.1,NA
tLIMS17407s240M069BS4,1.7,NA
tLIMS17407s241M069BS5,NA,NA
tLIMS17407s242M069BS6,5,NA
tLIMS17407s243M070BS1,26.2,NA
tLIMS17407s244M070MS1,26.2,NA
tLIMS17407s245M070BS2,14.1,NA
tLIMS17407s246M070BS4,53.6,NA
tLIMS17407s247M070BS5,NA,NA
tLIMS17407s248M070BS6,14.8,NA
tLIMS17407s249M072BS1,55.1,NA
tLIMS17407s24U039BS6,208.1,NA
tLIMS17407s250M072MS1,10.8,NA
tLIMS17407s251M072BS2,3.3,NA
tLIMS17407s252M072BS3,6.3,NA
tLIMS17407s253M072BS5,NA,NA
tLIMS17407s254M074BS1,11.8,NA
tLIMS17407s255M074MS1,453,NA
tLIMS17407s256M074BS2,4.2,NA
tLIMS17407s257M074BS3,6.5,NA
tLIMS17407s258M074BS5,1.1,NA
tLIMS17407s25U039MS1,288.7,NA
tLIMS17407s260M077BS1,21.3,NA
tLIMS17407s261M077MS1,113.9,NA
tLIMS17407s262M077BS2,18.1,NA
tLIMS17407s263M077BS3,NA,NA
tLIMS17407s264M077BS4,NA,NA
tLIMS17407s265M077BS6,50.1,NA
tLIMS17407s266U067toU078andM069toM077WCSUctrl,0.001,UK
tLIMS17407s267U067toU078andM069toM077WCSMctrl,0.001,Malawi
tLIMS17407s268U067toU078andM069toM077MSctrl,NA,NA
tLIMS17407s269U067toU078andM069toM077BSctrl,NA,NA
tLIMS17407s26U040BS1,51.7,NA
tLIMS17407s270U067toU078andM069toM077MCctrl,NA,NA
tLIMS17407s271U067toU078andM069toM077MCQiactrl,NA,NA
tLIMS17407s272U067toU078andM069toM077PCRctrl,0.001,NA
tLIMS17407s273M079BS1,6.6,NA
tLIMS17407s274M079MS1,48.8,NA
tLIMS17407s275M079BS3,NA,NA
tLIMS17407s276M079BS4,NA,NA
tLIMS17407s277M079BS5,3.6,NA
tLIMS17407s278M079BS6,33,NA
tLIMS17407s279M080BS1,28,NA
tLIMS17407s27U040BS2,48.8,NA
tLIMS17407s280M080BS2,0.1,NA
tLIMS17407s281M080BS3,NA,NA
tLIMS17407s282M080BS4,5.4,NA
tLIMS17407s283M080BS5,32.3,NA
tLIMS17407s284M081BS1,18.9,NA
tLIMS17407s285M081MS1,65.9,NA
tLIMS17407s286M081BS2,NA,NA
tLIMS17407s287M081BS4,0.8,NA
tLIMS17407s288M081BS5,8.1,NA
tLIMS17407s289M081BS6,2.3,NA
tLIMS17407s28U040BS3,134.8,NA
tLIMS17407s290M082BS1,38.1,NA
tLIMS17407s291M082MS1,289.9,NA
tLIMS17407s292M082BS3,NA,NA
tLIMS17407s293M082BS5,5.9,NA
tLIMS17407s294M088BS1,1.1,NA
tLIMS17407s295M088MS1,56.5,NA
tLIMS17407s296M088BS2,39.7,NA
tLIMS17407s297M088BS3,6.5,NA
tLIMS17407s298M088BS4,9.8,NA
tLIMS17407s299M089BS1,1.7,NA
tLIMS17407s29U040BS4,174.1,NA
tLIMS17407s2U036BS2,95.3,NA
tLIMS17407s300M089MS1,184,NA
tLIMS17407s301M089BS4,14.8,NA
tLIMS17407s302M090BS1,4.1,NA
tLIMS17407s303M090MS1,42.9,NA
tLIMS17407s304M090BS2,34.9,NA
tLIMS17407s305M090BS3,1.5,NA
tLIMS17407s306M090BS4,22.9,NA
tLIMS17407s307M091BS1,17.8,NA
tLIMS17407s308M091MS1,360.7,NA
tLIMS17407s309M091BS2,45.3,NA
tLIMS17407s30U040BS5,47.9,NA
tLIMS17407s310M091BS4,17.7,NA
tLIMS17407s311M095BS1,5.2,NA
tLIMS17407s312M095MS1,43.9,NA
tLIMS17407s313M095BS5,11.2,NA
tLIMS17407s314M095BS6,62.1,NA
tLIMS17407s315M096BS1,16.1,NA
tLIMS17407s316M096MS1,31,NA
tLIMS17407s317M096BS4,17.6,NA
tLIMS17407s318M098MS1,28.6,NA
tLIMS17407s319M098BS4,36.2,NA
tLIMS17407s31U040BS6,360.7,NA
tLIMS17407s320M098BS5,1.1,NA
tLIMS17407s321M100BS1,13.2,NA
tLIMS17407s322M100MS1,66.6,NA
tLIMS17407s323M100BS4,15.1,NA
tLIMS17407s324M100BS5,4.4,NA
tLIMS17407s325M100BS6,5.2,NA
tLIMS17407s326M103BS1,7.5,NA
tLIMS17407s327M103MS1,46.5,NA
tLIMS17407s328M103BS3,7.5,NA
tLIMS17407s329M103BS4,11.2,NA
tLIMS17407s32U040MS1,444.4,NA
tLIMS17407s330M104BS1,33.4,NA
tLIMS17407s331M104MS1,42.4,NA
tLIMS17407s332M104BS3,16.7,NA
tLIMS17407s333M104BS4,10.8,NA
tLIMS17407s334M104BS6,31.6,NA
tLIMS17407s335M105BS1,6.1,NA
tLIMS17407s336M105MS1,34.6,NA
tLIMS17407s337M105BS3,9.2,NA
tLIMS17407s338M105BS4,2,NA
tLIMS17407s339M079toM105WCSctrl,0.001,Malawi
tLIMS17407s33U042BS1,20.9,NA
tLIMS17407s340M079toM105MSctrl,NA,NA
tLIMS17407s341M079toM105BSctrl,NA,NA
tLIMS17407s342M079toM105MCctrl,NA,NA
tLIMS17407s343M079toM105MCQiactrl,NA,NA
tLIMS17407s344M079toM105PCRctrl,0.001,NA
tLIMS17407s34U042BS2,232.1,NA
tLIMS17407s35U042BS4,320.9,NA
tLIMS17407s36U042BS6,117.9,NA
tLIMS17407s37U042BS6,117.9,NA
tLIMS17407s38U042MS1,388.5,NA
tLIMS17407s39U043BS1,100.6,NA
tLIMS17407s3U036BS3,34.6,NA
tLIMS17407s40U043BS2,123.4,NA
tLIMS17407s41U043BS3,99.5,NA
tLIMS17407s42U044BS1,65.8,NA
tLIMS17407s43U044BS2,557,NA
tLIMS17407s44U044BS3,2.1,NA
tLIMS17407s45U044BS4,31,NA
tLIMS17407s46U044BS5,27.7,NA
tLIMS17407s47U044BS6,27.1,NA
tLIMS17407s48U047BS1,36.7,NA
tLIMS17407s49U047BS2,3.6,NA
tLIMS17407s4U036BS4,421.9,NA
tLIMS17407s50U047BS3,92.9,NA
tLIMS17407s51U047BS4,108.6,NA
tLIMS17407s52U047BS5,269.8,NA
tLIMS17407s53U047BS6,67.9,NA
tLIMS17407s54U047MS1,125.5,NA
tLIMS17407s55U048BS1,9.2,NA
tLIMS17407s56U048BS2,60.2,NA
tLIMS17407s57U048BS3,183,NA
tLIMS17407s58U048BS4,291.3,NA
tLIMS17407s59U048BS5,104.8,NA
tLIMS17407s5U036BS5,156.8,NA
tLIMS17407s60U048BS6,119.9,NA
tLIMS17407s61U048MS1,1317.2,NA
tLIMS17407s62U049BS1,131.5,NA
tLIMS17407s63U049BS2,117.7,NA
tLIMS17407s64U049BS3,19.5,NA
tLIMS17407s65U049BS4,55.5,NA
tLIMS17407s66U049BS5,81.1,NA
tLIMS17407s67U049BS6,177.6,NA
tLIMS17407s68U049MS1,335.9,NA
tLIMS17407s69U050BS1,19.2,NA
tLIMS17407s6U036BS6,14.6,NA
tLIMS17407s70U050BS2,33.8,NA
tLIMS17407s71U050BS3,66.6,NA
tLIMS17407s72U050BS4,99.8,NA
tLIMS17407s73U050BS5,114.6,NA
tLIMS17407s74U050BS6,186.3,NA
tLIMS17407s75U050MS1,537.8,NA
tLIMS17407s76U052BS1,233.7,NA
tLIMS17407s77U052BS2,119.2,NA
tLIMS17407s78U052BS3,822.8,NA
tLIMS17407s79U052BS5,361.2,NA
tLIMS17407s7U036MS1,205.6,NA
tLIMS17407s80U052BS6,594,NA
tLIMS17407s81U052MS1,371.8,NA
tLIMS17407s82U036toU052WCSctrl,0.001,UK
tLIMS17407s83U036toU052MSctrl,NA,NA
tLIMS17407s84U036toU052BSctrl,NA,NA
tLIMS17407s85U036toU052MCctrl,NA,NA
tLIMS17407s86U036toU052MCQiactrl,NA,NA
tLIMS17407s87U036toU052PCRctrl,0.001,NA
tLIMS17407s88U053BS1,189.1,NA
tLIMS17407s89U053BS2,0.5,NA
tLIMS17407s8U037BS1,377,NA
tLIMS17407s90U053BS3,2.9,NA
tLIMS17407s91U053BS4,21.6,NA
tLIMS17407s92U053BS5,14.1,NA
tLIMS17407s93U053BS6,NA,NA
tLIMS17407s94U053MS1,1213.6,NA
tLIMS17407s95U054BS1,86.3,NA
tLIMS17407s96U054BS2,541.4,NA
tLIMS17407s97U054BS4,107.9,NA
tLIMS17407s98U054BS5,301.4,NA
tLIMS17407s99U054BS6,212.7,NA
tLIMS17407s9U037BS2,55.4,NA
tLIMS18668s100M135BS4,26.7,NA
tLIMS18668s101M135BS6,12.4,NA
tLIMS18668s102M140BS1,16.2,NA
tLIMS18668s103M140MS1,37.2,NA
tLIMS18668s104M140BS3,33.9,NA
tLIMS18668s105M141BS2,1.9,NA
tLIMS18668s106M141BS3,2,NA
tLIMS18668s107M141BS4,1.7,NA
tLIMS18668s108M141BS6,1.8,NA
tLIMS18668s109M142BS1,7.6,NA
tLIMS18668s10M108BS2,64.1,NA
tLIMS18668s110M142BS2,8.8,NA
tLIMS18668s111M142BS4,4.3,NA
tLIMS18668s112M143BS1,7.4,NA
tLIMS18668s113M143MS1,29.6,NA
tLIMS18668s114M143BS2,2.5,NA
tLIMS18668s115M143BS4,15.5,NA
tLIMS18668s116M143BS5,5,NA
tLIMS18668s117M143BS6,NA,NA
tLIMS18668s118M150BS1,18.5,NA
tLIMS18668s119M150MS1,23.6,NA
tLIMS18668s11M108BS3,12,NA
tLIMS18668s120M150BS2,2.4,NA
tLIMS18668s121M150BS4,1.6,NA
tLIMS18668s122M150BS5,5,NA
tLIMS18668s123M151BS1,94.6,NA
tLIMS18668s124M151MS1,44.4,NA
tLIMS18668s125M151BS4,18.5,NA
tLIMS18668s127M152BS1,30.5,NA
tLIMS18668s128M152MS1,7.4,NA
tLIMS18668s129M152BS2,10.6,NA
tLIMS18668s12M108BS4,3.1,NA
tLIMS18668s130M152BS3,4.6,NA
tLIMS18668s131M152BS4,1.3,NA
tLIMS18668s132M152BS5,4.1,NA
tLIMS18668s133M152BS6,8.1,NA
tLIMS18668s134M153BS1,6.6,NA
tLIMS18668s135M153MS1,170.6,NA
tLIMS18668s136M153BS3,1.2,NA
tLIMS18668s137M153BS4,1.9,NA
tLIMS18668s138M153BS5,10.6,NA
tLIMS18668s139M153BS6,9.2,NA
tLIMS18668s13M108BS6,4.1,NA
tLIMS18668s140M157BS1,1.3,NA
tLIMS18668s141M157MS1,28.3,NA
tLIMS18668s142M157BS2,3.8,NA
tLIMS18668s143M157BS3,4.7,NA
tLIMS18668s144M157BS6,6.8,NA
tLIMS18668s145M158BS1,4.1,NA
tLIMS18668s146M158MS1,60,NA
tLIMS18668s147M158BS2,20.8,NA
tLIMS18668s148M158BS3,3.2,NA
tLIMS18668s149M158BS4,19.9,NA
tLIMS18668s14M110BS2,27.6,NA
tLIMS18668s150M158BS5,5.2,NA
tLIMS18668s151M158BS6,7.5,NA
tLIMS18668s152M160BS1,2.2,NA
tLIMS18668s153M160MS1,45.2,NA
tLIMS18668s154M160BS3,17,NA
tLIMS18668s155M160BS4,NA,NA
tLIMS18668s156M160BS6,3.6,NA
tLIMS18668s157M161BS1,0.2,NA
tLIMS18668s158M161BS3,5.1,NA
tLIMS18668s159M161BS4,NA,NA
tLIMS18668s15M110BS3,31.7,NA
tLIMS18668s160M161BS5,1.8,NA
tLIMS18668s161M161BS6,NA,NA
tLIMS18668s162M162BS3,3.3,NA
tLIMS18668s163M162BS4,18.3,NA
tLIMS18668s164M162BS5,2.2,NA
tLIMS18668s165M162BS6,3,NA
tLIMS18668s166M163BS3,4.4,NA
tLIMS18668s167M163BS5,2,NA
tLIMS18668s168M163BS6,1.5,NA
tLIMS18668s169M164BS1,0.2,NA
tLIMS18668s16M110BS4,9.9,NA
tLIMS18668s170M164MS1,31.7,NA
tLIMS18668s171M164BS2,7.3,NA
tLIMS18668s172M164BS3,1.9,NA
tLIMS18668s173M164BS5,2,NA
tLIMS18668s174M165BS1,60.4,NA
tLIMS18668s175M165MS1,86.9,NA
tLIMS18668s176M165BS2,18.2,NA
tLIMS18668s177M165BS3,NA,NA
tLIMS18668s178M165BS6,6.2,NA
tLIMS18668s179M134toM165WCSctrl,0.001,Malawi
tLIMS18668s17M110BS6,7.1,NA
tLIMS18668s180M134toM165MSctrl,NA,NA
tLIMS18668s181M134toM165BSctrl,NA,NA
tLIMS18668s182M134toM165MCctrl,NA,NA
tLIMS18668s183M134toM165MCQiactrl,NA,NA
tLIMS18668s184M134toM165PCRctrl,0.001,NA
tLIMS18668s185M167BS1,12.4,NA
tLIMS18668s186M167MS1,56.8,NA
tLIMS18668s187M167BS2,23,NA
tLIMS18668s188M167BS3,2.1,NA
tLIMS18668s189M167BS5,2.4,NA
tLIMS18668s18M113BS1,23.2,NA
tLIMS18668s190M167BS6,0.4,NA
tLIMS18668s191M168BS1,33.7,NA
tLIMS18668s192M168MS1,47.7,NA
tLIMS18668s193M168BS2,11.4,NA
tLIMS18668s194M168BS4,5.3,NA
tLIMS18668s195M168BS5,1,NA
