sample_ID_full,input,filtered,denoised,merged,nonchimeric
tLIMS16518s267I236toI268WCBMctrl,62579,54423,54423,54382,54344
tLIMS16518s268I236toI268BMctrl,142887,130696,130696,130540,130280
tLIMS16518s269I236toI268MCctrlBM,376172,341977,341977,334010,229281
tLIMS16518s26I167BM3,30878,27319,27319,27231,27166
tLIMS16518s270I236toI268MCQiactrlBM,324790,295369,295369,291569,221579
tLIMS16518s271I236toI268PCRctrlBM,104,66,66,57,57
tLIMS16518s272I269BM1,47106,41374,41374,41327,41285
tLIMS16518s273I269BM2,41984,37303,37303,37279,37276
tLIMS16518s274I269BM3,55625,50171,50171,49530,48468
tLIMS16518s275I270BM1,68162,60662,60662,59591,54106
tLIMS16518s276I270BM2,87264,76422,76422,74478,58413
tLIMS16518s277I270BM3,51749,45497,45497,45078,45077
tLIMS16518s278I271BM1,55399,49283,49283,48921,48753
tLIMS16518s279I271BM2,78702,69005,69005,68528,68062
tLIMS16518s27I170BM1,35337,31076,31076,30992,30967
tLIMS16518s281I274BM1,72490,63376,63376,62879,62719
tLIMS16518s282I274BM2,177658,158763,158763,158735,158732
tLIMS16518s283I274BM3,77687,67622,67622,67451,56122
tLIMS16518s284I276BM1,84171,76226,76226,75075,70613
tLIMS16518s285I276BM2,128,43,43,0,0
tLIMS16518s286I276BM3,54574,47984,47984,47963,47811
tLIMS16518s287I277BM1,81126,71317,71317,71202,71187
tLIMS16518s288I277BM2,69165,61770,61770,61667,61509
tLIMS16518s289I277BM3,40684,35654,35654,35614,35609
tLIMS16518s28I170BM2,123784,106361,106361,105854,104120
tLIMS16518s290I278BM1,71990,63017,63017,61153,60942
tLIMS16518s291I278BM2,113585,101303,101303,101229,100213
tLIMS16518s292I278BM3,65885,57299,57299,57218,57216
tLIMS16518s293I279BM1,46114,40690,40690,40540,40352
tLIMS16518s294I279BM2,75992,67465,67465,67336,66728
tLIMS16518s295I279BM3,100489,87794,87794,87727,86919
tLIMS16518s296I280BM1,74595,67540,67540,67497,66032
tLIMS16518s297I280BM2,59741,52956,52956,52929,51614
tLIMS16518s298I280BM3,68293,59479,59479,59241,58836
tLIMS16518s299I282BM1,71643,63508,63508,63297,62914
tLIMS16518s29I170BM3,58575,51839,51839,51676,51667
tLIMS16518s2I156BM2,36730,32464,32464,32281,32279
tLIMS16518s300I282BM2,94366,81518,81518,81476,81470
tLIMS16518s301I282BM3,63358,55952,55952,55754,55286
tLIMS16518s302I283BM1,93244,84223,84223,80292,71580
tLIMS16518s303I283BM2,71951,64096,64096,64018,63909
tLIMS16518s304I283BM3,60403,52739,52739,52616,52357
tLIMS16518s305I284BM1,57918,51249,51249,51142,50096
tLIMS16518s306I284BM2,66184,59909,59909,59472,59048
tLIMS16518s307I284BM3,57018,49306,49306,49184,48038
tLIMS16518s308I285BM1,83569,75395,75395,75262,75224
tLIMS16518s309I285BM2,44186,38747,38747,38707,38674
tLIMS16518s30I171BM1,95341,83824,83824,83169,82872
tLIMS16518s310I285BM3,156118,134817,134817,133754,133754
tLIMS16518s311I286BM1,86117,75663,75663,75559,75354
tLIMS16518s312I286BM2,87693,75528,75528,75449,71897
tLIMS16518s313I286BM3,43192,37634,37634,37507,37506
tLIMS16518s314I287BM1,79608,71052,71052,70661,70177
tLIMS16518s315I287BM2,68309,59403,59403,59201,59094
tLIMS16518s316I287BM3,54956,47925,47925,47876,47876
tLIMS16518s317I289BM1,63979,56047,56047,55949,55918
tLIMS16518s318I289BM3,86019,76081,76081,76000,75812
tLIMS16518s319I289BM2,59015,52383,52383,52308,52251
tLIMS16518s31I171BM2,44971,38350,38350,38226,38147
tLIMS16518s320I291BM1,78486,71535,71535,71276,71119
tLIMS16518s321I291BM2,83972,76053,76053,75804,74536
tLIMS16518s322I291BM3,58075,52228,52228,52190,52176
tLIMS16518s323I292BM1,72187,64887,64887,64652,63586
tLIMS16518s324I292BM2,48458,43531,43531,43461,43454
tLIMS16518s325I292BM3,59102,52712,52712,52669,52669
tLIMS16518s326I293BM1,75030,67266,67266,64909,62953
tLIMS16518s327I293BM2,73849,65939,65939,65870,65665
tLIMS16518s328I293BM3,63669,56536,56536,56454,56454
tLIMS16518s329I294BM1,66707,60434,60434,59717,58202
tLIMS16518s32I171BM3,43278,37518,37518,37296,37277
tLIMS16518s330I294BM2,87479,79358,79358,79327,79317
tLIMS16518s331I294BM3,97612,84937,84937,84836,82423
tLIMS16518s332I295BM1,66726,60161,60161,60019,59856
tLIMS16518s333I295BM2,71343,62216,62216,62134,62130
tLIMS16518s334I295BM3,59213,52356,52356,52213,52129
tLIMS16518s335I296BM1,124961,113525,113525,112590,102786
tLIMS16518s336I296BM2,57625,50266,50266,50082,48885
tLIMS16518s337I296BM3,93823,82949,82949,82796,82796
tLIMS16518s338I297BM1,76976,68498,68498,68376,68319
tLIMS16518s339I297BM2,76999,67596,67596,67560,67560
tLIMS16518s33I172BM1,98454,87570,87570,87313,87184
tLIMS16518s340I297BM3,262245,229115,229115,229021,228756
tLIMS16518s341I298BM1,95984,86394,86394,86148,86138
tLIMS16518s342I298BM2,74433,65531,65531,65443,65055
tLIMS16518s343I298BM3,86628,75230,75230,75182,75034
tLIMS16518s344I299BM1,60977,54731,54731,54646,54638
tLIMS16518s345I299BM2,63495,57062,57062,56936,56928
tLIMS16518s346I299BM3,74418,65796,65796,65751,65751
tLIMS16518s347I300BM1,70164,63442,63442,63220,60784
tLIMS16518s348I300BM2,63304,55791,55791,55757,55756
tLIMS16518s349I300BM3,56741,49909,49909,49863,48775
tLIMS16518s34I172BM2,67651,58796,58796,58188,57601
tLIMS16518s350I301BM1,69103,62404,62404,62237,61927
tLIMS16518s351I301BM2,67807,59707,59707,59407,58911
tLIMS16518s352I302BM1,71458,64001,64001,63495,61520
tLIMS16518s353I302BM2,65794,58359,58359,58261,58254
tLIMS16518s354I302BM3,93628,84244,84244,84034,83942
tLIMS16518s355I303BM1,82042,72985,72985,72673,71594
tLIMS16518s356I303BM3,67854,61156,61156,61104,61050
tLIMS16518s357I304BM1,71282,62995,62995,62864,62843
tLIMS16518s358I304BM2,68391,60855,60855,60416,60399
tLIMS16518s359I304BM3,72596,63993,63993,63851,63772
tLIMS16518s35I172BM3,41987,36428,36428,36074,35987
tLIMS16518s360I269toI304WCBMctrl,65158,57927,57927,57859,57852
tLIMS16518s361I269toI304BMctrl,84361,76619,76619,76514,76405
tLIMS16518s362I269toI304MCctrlBM,91118,83030,83030,79571,48439
tLIMS16518s363I269toI304MCQiactrlBM,90851,82732,82732,80758,55558
tLIMS16518s364I269toI304PCRctrlBM,1603,1437,1437,1428,707
tLIMS16518s36I174BM1,82664,73300,73300,73044,72362
tLIMS16518s37I174BM2,50130,44076,44076,43606,42185
tLIMS16518s38I174BM3,46662,41699,41699,41469,41453
tLIMS16518s39I175BM2,57022,49195,49195,48578,46961
tLIMS16518s3I156BM3,34058,30623,30623,30540,30538
tLIMS16518s40I175BM3,102864,89971,89971,89909,89908
tLIMS16518s41I176BM1,414137,354317,354317,352472,349239
tLIMS16518s42I176BM2,42789,37899,37899,37829,37696
tLIMS16518s43I176BM3,67202,59400,59400,59073,58846
tLIMS16518s44I177BM1,53591,47814,47814,47268,46615
tLIMS16518s45I177BM2,48769,42944,42944,42493,42489
tLIMS16518s46I177BM3,46278,40772,40772,40562,40256
tLIMS16518s47I179BM1,84594,74224,74224,73731,73546
tLIMS16518s48I179BM2,43186,38095,38095,37739,37223
tLIMS16518s49I179BM3,47050,41079,41079,40966,40826
tLIMS16518s4I157BM1,28534,24379,24379,22870,21594
tLIMS16518s50I181BM1,25644,22431,22431,22405,21766
tLIMS16518s51I181BM2,51693,43962,43962,41715,41219
tLIMS16518s52I181BM3,1731282,1540777,1540777,1537382,1534696
tLIMS16518s53I183BM1,113927,100705,100705,98662,98504
tLIMS16518s54I183BM2,43865,38663,38663,38510,38314
tLIMS16518s55I183BM3,48067,42715,42715,42597,41565
tLIMS16518s56I185BM1,53158,48442,48442,48199,47829
tLIMS16518s57I185BM2,44128,38943,38943,38253,38154
tLIMS16518s58I185BM3,76497,66107,66107,65743,65092
tLIMS16518s59I186BM1,31823,28010,28010,27868,27722
tLIMS16518s5I157BM2,39231,33594,33594,31726,31426
tLIMS16518s60I186BM2,59250,52822,52822,52549,52251
tLIMS16518s61I186BM3,44836,39910,39910,39717,39714
tLIMS16518s62I187BM1,34320,29848,29848,29295,29193
tLIMS16518s63I187BM2,55866,47562,47562,47446,46961
tLIMS16518s64I187BM3,38193,33908,33908,33866,33823
tLIMS16518s65I188BM2,35084,30968,30968,30635,30434
tLIMS16518s66I188BM3,129178,113740,113740,113649,112582
tLIMS16518s67I190BM1,48428,43888,43888,43251,41822
tLIMS16518s68I190BM2,56222,50190,50190,50133,50131
tLIMS16518s69I190BM3,41261,37046,37046,36969,36935
tLIMS16518s6I157BM3,39735,35889,35889,34329,32281
tLIMS16518s70I192BM1,33806,30082,30082,29825,29728
tLIMS16518s71I192BM2,52209,46423,46423,46167,46127
tLIMS16518s72I192BM3,44663,40158,40158,40011,39952
tLIMS16518s73I195BM1,55039,49103,49103,48662,48510
tLIMS16518s74I195BM2,31565,28376,28376,27981,27784
tLIMS16518s75I195BM3,39918,35551,35551,35245,35245
tLIMS16518s76I196BM1,48839,44861,44861,44522,43805
tLIMS16518s77I196BM2,42223,38786,38786,38576,38124
tLIMS16518s78I197BM2,59495,53726,53726,53298,50658
tLIMS16518s79I197BM3,120683,108533,108533,108263,108259
tLIMS16518s7I158BM1,31076,27559,27559,26880,25652
tLIMS16518s80I199BM1,42224,37221,37221,36555,36394
tLIMS16518s81I199BM2,55185,48512,48512,48384,48374
tLIMS16518s82I199BM3,51251,45142,45142,45090,44900
tLIMS16518s83I153toI199WCBMctrl,47687,42434,42434,42308,42286
tLIMS16518s84I153toI199BMctrl,33637,30497,30497,30324,30316
tLIMS16518s85I153toI199MCQiactrlBM,38241,34934,34934,33555,22549
tLIMS16518s86carryoverBM,88,46,46,26,26
tLIMS16518s87carryoverBM,58,18,18,0,0
tLIMS16518s88I201BM1,118592,104553,104553,104059,103192
tLIMS16518s89I201BM2,33607,29741,29741,29511,28986
tLIMS16518s8I158BM2,27760,24647,24647,24471,24463
tLIMS16518s90I201BM3,137108,123646,123646,123185,122733
tLIMS16518s91I202BM1,97192,84937,84937,84569,83508
tLIMS16518s92I202BM2,29141,25461,25461,25396,25387
tLIMS16518s93I202BM3,19974,17363,17363,17313,17264
tLIMS16518s94I204BM1,99344,89413,89413,89027,88021
tLIMS16518s95I204BM2,177103,158249,158249,157409,156475
tLIMS16518s96I204BM3,82779,74139,74139,73922,73824
tLIMS16518s97I205BM1,24349,22032,22032,21951,21950
tLIMS16518s98I205BM2,10897,9560,9560,9507,9505
tLIMS16518s99I205BM3,83792,76018,76018,75758,75636
tLIMS16518s9I158BM3,45807,39991,39991,39431,38778
tLIMS16519s100I342BM3,37814,32417,32417,32018,31762
tLIMS16519s101I344BM1,61407,53208,53208,49375,46214
tLIMS16519s102I344BM2,126534,113328,113328,111235,107339
tLIMS16519s103I344BM3,148487,133379,133379,132615,132332
tLIMS16519s104I345BM1,151,73,73,55,55
tLIMS16519s105I345BM2,28297,22773,22773,21791,21291
tLIMS16519s106I345BM3,69069,61909,61909,60549,59955
tLIMS16519s107I346BM1,108382,97105,97105,96730,96358
tLIMS16519s108I346BM2,114484,100714,100714,95247,91319
tLIMS16519s109I346BM3,149552,130378,130378,126090,122162
tLIMS16519s10I308BM3,75317,67502,67502,66992,66154
tLIMS16519s110I347BM1,191918,165704,165704,165250,159885
tLIMS16519s111I347BM2,60493,54289,54289,53985,53707
tLIMS16519s112I348BM1,159282,142333,142333,139318,127327
tLIMS16519s113I348BM2,2370086,2099098,2099098,2078920,1945706
tLIMS16519s114I348BM3,45714,40633,40633,40575,40564
tLIMS16519s115carryover,481,141,141,96,96
tLIMS16519s116I349BM2,174383,154262,154262,152910,151271
tLIMS16519s117I349BM3,41953,37955,37955,37683,37677
tLIMS16519s118I350BM1,158314,138360,138360,134109,126581
tLIMS16519s119I350BM2,155980,136523,136523,136183,134562
tLIMS16519s11I309BM1,112840,103780,103780,101223,93893
tLIMS16519s120I350BM3,48011,43346,43346,43313,43310
tLIMS16519s121I351BM1,140418,122919,122919,121006,115442
tLIMS16519s122I351BM2,152421,136330,136330,134978,128652
tLIMS16519s123I351BM3,47733,42042,42042,41856,40281
tLIMS16519s124I352BM1,53273,44164,44164,40065,37696
tLIMS16519s125I352BM2,473162,426153,426153,424872,419032
tLIMS16519s126I352BM3,55464,47379,47379,44437,43006
tLIMS16519s129I355BM1,502164,443326,443326,418738,387254
tLIMS16519s12I309BM2,213024,190156,190156,187947,179120
tLIMS16519s130I355BM2,99003,88634,88634,86905,85070
tLIMS16519s131I355BM3,78166,69655,69655,68506,67848
tLIMS16519s132I356BM1,121120,108843,108843,105984,98807
tLIMS16519s133I356BM2,51302,44532,44532,43025,40752
tLIMS16519s134I356BM3,994102,880996,880996,875925,867047
tLIMS16519s135I358BM1,71357,61311,61311,60426,59470
tLIMS16519s136I358BM2,91061,81406,81406,80933,80525
tLIMS16519s137I358BM3,106461,94656,94656,94168,92924
tLIMS16519s138I359BM1,67434,60694,60694,59813,59695
tLIMS16519s139I359BM2,68615,54391,54391,50781,46908
tLIMS16519s13I309BM3,123719,110502,110502,110334,109726
tLIMS16519s140I359BM3,38537,32726,32726,32507,32507
tLIMS16519s141I360BM1,83019,72444,72444,70882,68584
tLIMS16519s142I360BM2,54868,47304,47304,43128,41847
tLIMS16519s143I360BM3,57230,51442,51442,51380,51380
tLIMS16519s144I361BM1,120295,107830,107830,104931,101988
tLIMS16519s145I361BM2,149847,133465,133465,132448,127960
tLIMS16519s146I361BM3,74051,65269,65269,64655,64522
tLIMS16519s147I362BM1,116038,102273,102273,101685,99268
tLIMS16519s148I362BM2,64582,57962,57962,57906,57632
tLIMS16519s149I362BM3,42757,38537,38537,38353,38350
tLIMS16519s14I310BM1,139589,125812,125812,125068,124705
tLIMS16519s150I363BM1,58710,52468,52468,51625,51162
tLIMS16519s151I363BM2,70827,64017,64017,63795,63260
tLIMS16519s152I363BM3,44847,37664,37664,36895,36297
tLIMS16519s153I364BM1,58229,52552,52552,51583,51048
tLIMS16519s154I364BM2,117465,102431,102431,102020,101468
tLIMS16519s155I364BM3,141447,127632,127632,125710,118426
tLIMS16519s156I366BM1,110947,98672,98672,97671,96048
tLIMS16519s157I366BM2,50877,44892,44892,44653,44584
tLIMS16519s158I366BM3,71073,62354,62354,62201,62201
tLIMS16519s159I367BM1,76343,63240,63240,60809,58315
tLIMS16519s15I310BM2,96049,85803,85803,85680,85205
tLIMS16519s160I369BM1,77501,70234,70234,69560,68669
tLIMS16519s161I369BM2,118007,107112,107112,106719,105334
tLIMS16519s162I369BM3,74222,66492,66492,66302,65649
tLIMS16519s163I370BM1,59464,51004,51004,49668,48707
tLIMS16519s164I370BM2,57239,50395,50395,50349,49976
tLIMS16519s165I370BM3,145673,130090,130090,129427,117704
tLIMS16519s166I371BM1,50502,45211,45211,43591,43055
tLIMS16519s167I371BM2,66614,58982,58982,57225,56465
tLIMS16519s168I371BM3,63438,57385,57385,57045,55519
tLIMS16519s169I372BM1,56432,48530,48530,47525,44127
tLIMS16519s16I310BM3,66754,59114,59114,58962,58928
tLIMS16519s170I372BM2,72240,64160,64160,64126,64126
tLIMS16519s171I372BM3,87794,79508,79508,78977,78323
tLIMS16519s172I373BM1,52391,47095,47095,45293,44717
tLIMS16519s173I373BM2,100597,90871,90871,89942,87967
tLIMS16519s174I373BM3,78898,72527,72527,71834,66871
tLIMS16519s175I375BM1,42263,34715,34715,33191,31845
tLIMS16519s176I375BM2,37763,33103,33103,32929,31237
tLIMS16519s177I375BM3,56709,51343,51343,51055,51010
tLIMS16519s178I376BM1,69197,60119,60119,56677,54614
tLIMS16519s179I376BM2,60849,54521,54521,54325,54179
tLIMS16519s17I311BM1,111636,98264,98264,98069,96362
tLIMS16519s180I376BM3,67767,60303,60303,60098,59745
tLIMS16519s181I379BM1,132518,119066,119066,117252,114514
tLIMS16519s182I379BM2,75236,67113,67113,67002,66920
tLIMS16519s183I379BM3,52103,47550,47550,46830,46810
tLIMS16519s184I341toI379WCBMctrl,56594,51010,51010,50927,50911
tLIMS16519s185I341toI379BMctrl,82083,74528,74528,73636,72980
tLIMS16519s186I341toI379MCctrlBM,72834,66794,66794,63995,38639
tLIMS16519s187I341toI379MCQiactrlBM,911660,836454,836454,821813,523987
tLIMS16519s188I341toI379PCRctrlBM,2190,1831,1831,1820,1820
tLIMS16519s189I380BM1,62046,54885,54885,53585,52582
tLIMS16519s18I311BM2,54968,48377,48377,48315,48273
tLIMS16519s190I380BM3,92421,83592,83592,83039,82364
tLIMS16519s191I381BM1,56218,49579,49579,49153,48544
tLIMS16519s192I381BM3,110879,97752,97752,97647,97647
tLIMS16519s193I384BM1,84412,73004,73004,70476,68292
tLIMS16519s194I384BM2,269457,242556,242556,241045,240179
tLIMS16519s195I384BM3,98044,86223,86223,85559,85491
tLIMS16519s196I385BM1,73980,61821,61821,56849,53311
tLIMS16519s197I385BM2,100443,88188,88188,87642,87181
tLIMS16519s198I385BM3,64062,52424,52424,49033,47654
tLIMS16519s199I386BM1,84582,73862,73862,72836,72280
tLIMS16519s19I311BM3,62925,54976,54976,54883,54785
tLIMS16519s1I305BM1,137568,124303,124303,123711,122644
tLIMS16519s200I386BM2,47587,42163,42163,41543,41460
tLIMS16519s201I386BM3,124624,111493,111493,108889,108800
tLIMS16519s202I387BM1,55013,48398,48398,45793,45159
tLIMS16519s203I387BM2,100498,86420,86420,85175,84394
tLIMS16519s204I387BM3,92729,81862,81862,78709,75511
tLIMS16519s205I388BM2,79960,72126,72126,72041,71928
tLIMS16519s206I388BM3,68147,60010,60010,59394,58601
tLIMS16519s207I389BM1,87765,77260,77260,75832,72887
tLIMS16519s208I389BM2,63913,57520,57520,56530,55459
tLIMS16519s209I389BM3,64693,57406,57406,57279,57099
tLIMS16519s20I312BM1,105051,94962,94962,94526,94113
tLIMS16519s210I392BM1,87055,78830,78830,78412,77599
tLIMS16519s211I392BM2,87481,79143,79143,78819,78582
tLIMS16519s212I392BM3,94229,84016,84016,83819,82250
tLIMS16519s213I393BM1,62147,55251,55251,54705,54635
tLIMS16519s214I393BM2,121757,108540,108540,107789,107305
tLIMS16519s215I393BM3,110463,98763,98763,98533,96359
tLIMS16519s216I394BM1,97989,81743,81743,77719,74610
tLIMS16519s217I394BM2,171175,148442,148442,148191,148191
tLIMS16519s218I394BM3,82852,74488,74488,74295,73811
tLIMS16519s219I395BM1,179,86,86,81,81
tLIMS16519s21I312BM2,182378,163123,163123,162673,160652
tLIMS16519s220I395BM3,94589,86108,86108,85242,84892
tLIMS16519s221U001BM1,75479,68783,68783,68519,68294
tLIMS16519s222U001BM2,105670,93481,93481,91958,91458
tLIMS16519s223U001BM3,83238,74257,74257,73434,73379
tLIMS16519s224U002BM1,69658,63455,63455,62573,59281
tLIMS16519s225U002BM2,109977,98598,98598,98124,97805
tLIMS16519s226U003BM1,142330,130819,130819,130194,124759
tLIMS16519s227U004BM1,81505,73268,73268,72755,72292
tLIMS16519s228U005BM1,113441,103266,103266,102128,89037
tLIMS16519s229U005BM2,101041,91379,91379,90932,90773
tLIMS16519s22I312BM3,100498,89538,89538,89464,86374
tLIMS16519s230U005BM3,166777,151657,151657,150872,148675
tLIMS16519s231U007BM1,222528,204158,204158,201946,180896
tLIMS16519s232U009BM1,99449,90822,90822,90473,87846
tLIMS16519s233U009BM2,115616,103887,103887,100836,82732
tLIMS16519s234U010BM1,138856,127003,127003,125267,117565
tLIMS16519s235U010BM2,121452,112605,112605,112013,109893
tLIMS16519s236U010BM3,57527,52160,52160,51124,49697
tLIMS16519s237U012BM1,121065,106708,106708,104457,94483
tLIMS16519s238U015BM1,99165,91215,91215,88940,88490
tLIMS16519s239U015BM3,78572,70443,70443,66893,65463
tLIMS16519s23carryover,321,119,119,32,32
tLIMS16519s240U017BM1,98338,90706,90706,89541,81525
tLIMS16519s241U017BM2,67387,60598,60598,58890,58232
tLIMS16519s242U017BM3,82041,72850,72850,70894,68308
tLIMS16519s243U018BM1,102132,94567,94567,94322,93774
tLIMS16519s244U018BM2,56532,48796,48796,47288,45850
tLIMS16519s245U019BM1,82957,72755,72755,68918,66583
tLIMS16519s246U019BM2,235292,218013,218013,215904,187465
tLIMS16519s247U019BM3,129190,117357,117357,116913,114646
tLIMS16519s248U020BM1,73514,66581,66581,65373,64057
tLIMS16519s249U020BM2,114586,102866,102866,102397,100942
tLIMS16519s24I313BM2,76716,69248,69248,68710,68439
tLIMS16519s250U020BM3,99491,89937,89937,89172,89171
tLIMS16519s251U021BM1,84126,73047,73047,68602,67144
tLIMS16519s252U022BM1,99631,90695,90695,90135,89551
tLIMS16519s253U023BM1,103722,94231,94231,92917,89876
tLIMS16519s254U023BM2,120752,107624,107624,105060,102868
tLIMS16519s255U023BM3,87726,78092,78092,75760,74587
tLIMS16519s256U024BM1,100230,91562,91562,90836,90415
tLIMS16519s257U024BM2,43539,36188,36188,30988,29103
tLIMS16519s258U024BM3,1273660,1140217,1140217,1129361,1119019
tLIMS16519s259U025BM1,167797,153496,153496,150940,108968
tLIMS16519s25I313BM3,114424,101123,101123,101031,100918
tLIMS16519s260U026BM1,85093,77157,77157,75916,70769
tLIMS16519s261U026BM2,171081,153424,153424,150805,132727
tLIMS16519s262U026BM3,120992,110662,110662,109915,109517
tLIMS16519s263U028BM1,91531,82719,82719,81366,76709
tLIMS16519s264U028BM2,87179,79486,79486,79048,78948
tLIMS16519s265U028BM3,90552,82571,82571,81788,80370
tLIMS16519s266U029BM1,117001,107856,107856,107328,106731
tLIMS16519s267U029BM2,87696,79165,79165,78115,77617
tLIMS16519s268I380toI395andU001toU029WCBMIctrl,25102,22569,22569,22548,22548
tLIMS16519s269I380toI395andU001toU029WCBMUctrl,44867,40241,40241,40181,40181
tLIMS16519s26I314BM1,98710,87454,87454,85901,84426
tLIMS16519s270I380toI395andU001toU029BMctrl,127270,116252,116252,114134,113235
tLIMS16519s271I380toI395andU001toU029MCctrlBM,107894,99064,99064,95193,57401
tLIMS16519s272I380toI395andU001toU029MCQiactrlBM,161424,148227,148227,144894,98171
