"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Butyricimonas",0.00237667069957532,0.00575394449205442,"Butyricimonas","Butyricimonas",0,0,15,0,0,0,0,1,1,30,0.0333333333333333,0.0333333333333333,0.000233333333333333,0.00127801930084539,1,1,NA,NA,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,143,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Cloacibacillus",0.00235180432858074,0.00560808298399527,"Cloacibacillus","Cloacibacillus",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.73333333333333e-05,9.49385766342288e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,144,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Serratia",0.00233907524698571,0.00497079861177956,"Serratia","Serratia",1,0,15,0.0666666666666667,0,1.86666666666667e-05,7.22956891292051e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,145,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Salmonella",0.00223853564888993,0.00648612756539557,"Salmonella","Salmonella",0,0,15,0,0,0,0,1,1,30,0.0333333333333333,0.0333333333333333,0.0113346666666667,0.0620825261513522,1,1,NA,NA,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,146,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Coprococcus_2",0.00220079528687164,0.00614597346567523,"Coprococcus_2","Coprococcus_2",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,2.66666666666667e-06,1.46059348668044e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,147,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Clostridiales_vadinBB60_group",0.00216690242171642,0.00421089922070073,"unassigned_Clostridiales_vadinBB60_group","unassigned_Clostridiales_vadinBB60_group",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,1,0,30,0.0333333333333333,0,2.66666666666667e-06,1.46059348668044e-05,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,148,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Romboutsia",0.00214533114598642,0.0045001652124784,"Romboutsia","Romboutsia",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,2.66666666666667e-06,1.46059348668044e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,149,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Murdochiella",0.00214165992830026,0.0044456447596497,"Murdochiella","Murdochiella",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,150,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Parvimonas",0.00211640416535051,0.00448996617701197,"Parvimonas","Parvimonas",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,5.33333333333333e-06,2.92118697336089e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,151,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Lachnospira",0.00211069737112845,0.00444157835071992,"Lachnospira","Lachnospira",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,152,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Allisonella",0.00208495219220289,0.00593375750765166,"Allisonella","Allisonella",0,0,15,0,0,0,0,1,1,30,0.0333333333333333,0.0333333333333333,0.000269333333333333,0.00147519942154725,1,1,NA,NA,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,153,0,15,"ns","ns",0.496666666666667,0.180378701264338
"unassigned_Erysipelotrichaceae",0.00206248055306818,0.0044099989099878,"unassigned_Erysipelotrichaceae","unassigned_Erysipelotrichaceae",1,1,15,0.0666666666666667,0.0666666666666667,0.000208,0.000805580536011143,0,0,30,0,0,0,0,0.333333333333333,0.333333333333333,0.836065573770492,0,0.839506172839506,0,0.0666666666666667,0.0666666666666667,TRUE,TRUE,154,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Peptococcus",0.00205030963333641,0.00440198097555657,"Peptococcus","Peptococcus",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,155,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Novosphingobium",0.00191304081663539,0.00540524350914217,"Novosphingobium","Novosphingobium",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,4e-06,2.19089023002066e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,156,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Robinsoniella",0.00188942126376039,0.00530671095506433,"Robinsoniella","Robinsoniella",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,157,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Prevotella_6",0.00187490473717291,0.00524809646813583,"Prevotella_6","Prevotella_6",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,2.66666666666667e-06,1.46059348668044e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,158,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Luteimonas",0.00163919354626319,0.00347989764579096,"Luteimonas","Luteimonas",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,159,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminococcaceae_UCG-003",0.00161538136172617,0.0034184212569936,"Ruminococcaceae_UCG-003","Ruminococcaceae_UCG-003",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,160,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminococcaceae_UCG-010",0.00155022450696654,0.00332010269924428,"Ruminococcaceae_UCG-010","Ruminococcaceae_UCG-010",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,161,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Cronobacter",0.00148456159690805,0.00512459748330922,"Cronobacter","Cronobacter",0,0,15,0,0,0,0,1,1,30,0.0333333333333333,0.0333333333333333,0.000262666666666667,0.00143868458438024,1,1,NA,NA,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,162,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Mesorhizobium",0.00145443778796098,0.00409584595219421,"Mesorhizobium","Mesorhizobium",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,2.4e-05,0.000117255982863312,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,163,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Flavobacterium",0.00145117660809076,0.00440276488873305,"Flavobacterium","Flavobacterium",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,2e-05,8.05155799872898e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,164,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Desulfovibrio",0.00144711857903094,0.00308058316654495,"Desulfovibrio","Desulfovibrio",1,0,15,0.0666666666666667,0,1.06666666666667e-05,4.13118223595458e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,165,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminococcus_1",0.00138541255834696,0.00287602714377601,"Ruminococcus_1","Ruminococcus_1",1,0,15,0.0666666666666667,0,2.66666666666667e-06,1.03279555898864e-05,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,1,0,NA,NA,0.0333333333333333,0,TRUE,FALSE,166,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Christensenellaceae_R-7_group",0.00130854268996584,0.00276056413776017,"Christensenellaceae_R-7_group","Christensenellaceae_R-7_group",1,0,15,0.0666666666666667,0,5.33333333333333e-06,2.06559111797729e-05,0,0,30,0,0,0,0,0.333333333333333,1,0.836065573770492,0,NA,NA,0.0666666666666667,0,TRUE,FALSE,167,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Limnobacter",0.00126485691744952,0.00372571262753818,"Limnobacter","Limnobacter",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,2e-05,0.000109544511501033,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,168,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Morganella",0.00124998584869013,0.00358874702123063,"Morganella","Morganella",0,0,15,0,0,0,0,1,1,30,0.0333333333333333,0.0333333333333333,0.001312,0.00718611995446778,1,1,NA,NA,NA,NA,-0.0333333333333333,-0.0333333333333333,FALSE,FALSE,169,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Aquabacterium",0.00124803392984575,0.00345561794409652,"Aquabacterium","Aquabacterium",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,170,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Comamonas",0.00119922180099929,0.00415967868445574,"Comamonas","Comamonas",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.86666666666667e-05,0.000102241544067631,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,171,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Moryella",0.00117422471401335,0.00338695285966143,"Moryella","Moryella",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,4e-06,2.19089023002066e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,172,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Cloacibacterium",0.0011167612996081,0.0038886944559986,"Cloacibacterium","Cloacibacterium",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,6.66666666666667e-06,3.65148371670111e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,173,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Dermacoccus",0.00109226090073759,0.00320359623378568,"Dermacoccus","Dermacoccus",0,0,15,0,0,0,0,2,0,30,0.0666666666666667,0,5.33333333333333e-06,2.28538585489346e-05,0.545454545454545,1,0.907114624505929,0,NA,NA,-0.0666666666666667,0,FALSE,FALSE,174,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Pantoea",0.00103890183983468,0.00358701808384149,"Pantoea","Pantoea",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,6.66666666666667e-06,3.65148371670111e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,175,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Acidovorax",0.00100565032672567,0.00351481655190113,"Acidovorax","Acidovorax",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,176,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Fusobacterium",0.000993567414002668,0.00286506568803061,"Fusobacterium","Fusobacterium",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,4e-06,2.19089023002066e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,177,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Rikenellaceae_RC9_gut_group",0.000947011451947493,0.00267350107856373,"Rikenellaceae_RC9_gut_group","Rikenellaceae_RC9_gut_group",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,178,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Anoxybacillus",0.000732116839275649,0.00206624990156346,"Anoxybacillus","Anoxybacillus",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,179,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Mobiluncus",0.000719336840551351,0.0026890695256803,"Mobiluncus","Mobiluncus",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,5.33333333333333e-06,2.92118697336089e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,180,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Lachnoanaerobaculum",0.000682642548757086,0.00254927737466934,"Lachnoanaerobaculum","Lachnoanaerobaculum",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,181,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Ruminobacter",0.000682311283975593,0.00244633437694802,"Ruminobacter","Ruminobacter",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,182,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Brucella",0.000649031485678289,0.00179880565326765,"Brucella","Brucella",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.46666666666667e-05,8.03326417674244e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,183,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Aeromicrobium",0.00063537609764639,0.00183857627277397,"Aeromicrobium","Aeromicrobium",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,4e-06,2.19089023002066e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,184,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Weeksella",0.000447109688083413,0.00162192190820502,"Weeksella","Weeksella",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,2.66666666666667e-06,1.46059348668044e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,185,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Oribacterium",0.000416848956796184,0.00205889000634241,"Oribacterium","Oribacterium",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,186,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Fibrisoma",0.000405548524633859,0.00148088245846507,"Fibrisoma","Fibrisoma",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,8e-06,4.38178046004133e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,187,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Anaerovibrio",0.000405429217882819,0.00147803955637282,"Anaerovibrio","Anaerovibrio",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,188,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Anaeroplasma",0.000404836824962178,0.00144142445398337,"Anaeroplasma","Anaeroplasma",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,189,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Rhodoluna",0.000403304665355285,0.00139315645295212,"Rhodoluna","Rhodoluna",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,190,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Haematobacter",0.000368319859255624,0.00183172370865543,"Haematobacter","Haematobacter",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,1.33333333333333e-06,7.30296743340222e-06,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,191,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Neisseria",0,0,"Neisseria","Neisseria",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,5.33333333333333e-06,2.92118697336089e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,192,0,15,"ns","ns",0.496666666666667,0.180378701264338
"Streptobacillus",0,0,"Streptobacillus","Streptobacillus",0,0,15,0,0,0,0,1,0,30,0.0333333333333333,0,2.66666666666667e-06,1.46059348668044e-05,1,1,NA,NA,NA,NA,-0.0333333333333333,0,FALSE,FALSE,193,0,15,"ns","ns",0.496666666666667,0.180378701264338
