feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g828	country	Malawi	-0.00120859437388986	0.000238748899852762	341	341	6.81301305201893e-07	8.66530097553658e-06
g1186	country	Malawi	0.00272511267652502	0.000538314528089737	341	341	6.80946075628482e-07	8.66530097553658e-06
g1251	country	Malawi	-0.00167977195044584	0.000332421038392156	341	341	7.12033912702789e-07	8.9999317537278e-06
g2252	country	Malawi	-0.00179085992374448	0.000355026501596099	341	341	7.43359148287654e-07	9.28058813966489e-06
g945	country	Malawi	-0.00157620625605107	0.000312470910435136	341	341	7.43249591209743e-07	9.28058813966489e-06
g2347	country	Malawi	-0.00276646671896279	0.000551393510705939	341	341	8.47727249223606e-07	1.05190545864027e-05
g2116	country	Malawi	0.00187242676394075	0.000373488893131532	341	107	8.63833278933766e-07	1.06539437735164e-05
g312	country	Malawi	-0.00191970210925646	0.000383331301712139	341	341	8.86674191123834e-07	1.08697709574518e-05
g2261	country	Malawi	-0.00158516292636727	0.000317075893689834	341	341	9.24423205950264e-07	1.12646779886754e-05
g1181	country	Malawi	0.00201906374019452	0.000405241807003448	341	131	1.00315532366575e-06	1.21513159741654e-05
g1121	country	Malawi	0.00220071648246942	0.000441897614961216	341	214	1.01392443077056e-06	1.22090900391603e-05
g1792	country	Malawi	-0.00310666439945035	0.000625053230733939	341	341	1.06343154568457e-06	1.27299011498123e-05
g127	country	Malawi	-0.00128622402167441	0.000259604362744666	341	341	1.14659492453984e-06	1.35690688044023e-05
g2030	country	Malawi	0.000553852220548356	0.000111787605211486	341	23	1.14686969747283e-06	1.35690688044023e-05
g658	country	Malawi	-0.00131959778790964	0.000266808061680838	341	341	1.19531472760426e-06	1.40604940501426e-05
g1417	country	Malawi	0.00171837344874824	0.0003475897365333	341	310	1.20789018986158e-06	1.41267617032662e-05
g1000	country	Malawi	-0.0014154506362258	0.000286873999474285	341	341	1.26483730161449e-06	1.47082509073457e-05
g2003	country	Malawi	-0.00394193981460694	0.000799807997179553	341	299	1.29814800070319e-06	1.50098362581306e-05
g562	country	Malawi	0.00181830412397164	0.000369864056427704	341	339	1.37767333728016e-06	1.58393516461306e-05
g1086	country	Malawi	-0.00114668724594131	0.000233455316800235	341	341	1.4064196900565e-06	1.60790116250841e-05
g2192	country	Malawi	0.000254793209245632	5.19195832913867e-05	341	8	1.43582536931389e-06	1.63234895338199e-05
g931	country	Malawi	-0.00228603414724276	0.00046667955569251	341	341	1.49823919358344e-06	1.69384264385683e-05
g2079	country	Malawi	-0.00193394197371715	0.000395015488955283	341	341	1.51718664879412e-06	1.70578719905858e-05
g101	country	Malawi	0.000509619281809683	0.000104290521442082	341	23	1.58585980713829e-06	1.77320038875078e-05
g1127	country	Malawi	-0.00375577429584265	0.000769731620358373	341	341	1.64094696521892e-06	1.82476889301667e-05
g922	country	Malawi	0.00241203747935587	0.000497356085038395	341	341	1.88735336835697e-06	2.08737179598176e-05
g540	country	Malawi	0.00284355960628774	0.000590292117562101	341	305	2.19900116119855e-06	2.41890127731841e-05
g1576	country	Malawi	0.00240951764073482	0.000500353905422077	341	323	2.21535544545368e-06	2.42378942553669e-05
g1281	country	Malawi	0.00206898661236338	0.000430461799481592	341	309	2.31280266314382e-06	2.5168734863624e-05
g1442	country	Malawi	0.000856900381215089	0.00017839588409654	341	32	2.34626950403778e-06	2.53971193655154e-05
g1469	country	Malawi	0.00210600557134297	0.000438563470506211	341	312	2.36068627986743e-06	2.54179713202657e-05
g1199	country	Malawi	-0.00157514678519633	0.000328629394006087	341	341	2.46179072884375e-06	2.63303585329913e-05
g1266	country	Malawi	0.00272016922182716	0.000567617968142974	341	320	2.47130146427584e-06	2.63303585329913e-05
g787	country	Malawi	-0.00177558968573246	0.000370637745925945	341	341	2.49005831953428e-06	2.63920243763138e-05
g75	country	Malawi	0.00216754515738282	0.000453081904734514	341	340	2.56828119085947e-06	2.70800633336736e-05
g1465	country	Malawi	-0.00309668239555369	0.000648123527036459	341	321	2.64211970790042e-06	2.77150185854503e-05
g1475	country	Malawi	0.00117975288904919	0.000248190576460035	341	117	2.96084430476942e-06	3.08990674882347e-05
g379	country	Malawi	0.00208775311713987	0.00043989101856453	341	150	3.06340569419135e-06	3.18062785085684e-05
g1659	country	Malawi	-0.00146216987312224	0.000308460759204014	341	341	3.14759565509457e-06	3.23502886773609e-05
g447	country	Malawi	0.00132175930344364	0.000278811097081271	341	339	3.14054170639536e-06	3.23502886773609e-05
g266	country	Malawi	0.00156739753220939	0.000330937607783358	341	195	3.2061006127831e-06	3.2622073735068e-05
g2029	country	Malawi	0.000611976145664495	0.000129208164270702	341	32	3.20424115800129e-06	3.2622073735068e-05
g1451	country	Malawi	0.000727785909562403	0.00015382962756563	341	54	3.28283033996909e-06	3.32366156310303e-05
g1529	country	Malawi	-0.00160026530613331	0.000338364991079933	341	341	3.30888332028019e-06	3.33345423602485e-05
g507	country	Malawi	-0.00126349559809838	0.00026785107680033	341	341	3.50129655171241e-06	3.50249047409102e-05
g2031	country	Malawi	0.00104546736171391	0.000221659306044553	341	68	3.51109610179149e-06	3.50249047409102e-05
g1480	country	Malawi	0.00133660918807944	0.000283642787068681	341	74	3.58058383524511e-06	3.55438444132869e-05
g1813	country	Malawi	0.00113457852121368	0.000241051697885377	341	82	3.67261621888373e-06	3.6280456337031e-05
g2333	country	Malawi	-0.00186851232978978	0.000397506088188015	341	341	3.77879840415285e-06	3.71490567751258e-05
g1626	country	Malawi	0.000792632359417391	0.000168709554564547	341	62	3.82038048092911e-06	3.73772801860132e-05
g2247	country	Malawi	0.00201390602660697	0.000430449382482698	341	340	4.17966678271665e-06	4.06967555159253e-05
g1848	country	Malawi	-0.00120429904913709	0.000257807201423644	341	341	4.32159425772528e-06	4.18783062593854e-05
g1654	country	Malawi	0.000168123927794458	3.60386467755764e-05	341	11	4.44614662987657e-06	4.28810824255869e-05
g2107	country	Malawi	-0.00107979374560083	0.000231648372560322	341	341	4.52301184517374e-06	4.32398765771028e-05
g1076	country	Malawi	-0.00125579703669106	0.00026944853313327	341	341	4.53809078000106e-06	4.32398765771028e-05
g718	country	Malawi	0.00233954620018236	0.000502138635183467	341	341	4.56834076858826e-06	4.32398765771028e-05
g851	country	Malawi	0.000312554478411704	6.70752318125752e-05	341	28	4.55592886938104e-06	4.32398765771028e-05
g1550	country	Malawi	0.00210839178795106	0.000452897019502785	341	340	4.64864384163964e-06	4.37962510080401e-05
g1248	country	Malawi	0.00287858564298967	0.000618630339835586	341	306	4.69520286449722e-06	4.40310499043863e-05
g1906	country	Malawi	0.00324346069615938	0.000699987824205903	341	340	5.13248960329836e-06	4.79110841408815e-05
g1843	country	Malawi	0.00220808062213986	0.000477062078231387	341	309	5.25273107284848e-06	4.88096243527245e-05
g1075	country	Malawi	-0.00101768880862725	0.000219963993169916	341	341	5.29779785084758e-06	4.88974208312057e-05
g1493	country	Malawi	0.00184965577844985	0.000399830588081077	341	105	5.31023587405232e-06	4.88974208312057e-05
g1982	country	Malawi	0.00362342033740268	0.000786010105244006	341	339	5.71497068431942e-06	5.2254994819159e-05
g633	country	Malawi	0.00215461908466477	0.000467434611229125	341	329	5.72622301949507e-06	5.2254994819159e-05
g1560	country	Malawi	0.0006718878677511	0.000145990007507609	341	45	5.91490415131675e-06	5.37358479818285e-05
g2369	country	Malawi	0.00407833902155853	0.000886716207511985	341	291	5.99327299588032e-06	5.42058246516287e-05
g1018	country	Malawi	-0.00115021178434046	0.000250459088585627	341	341	6.1845584813073e-06	5.55088016984233e-05
