"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_n","group1_prev","group1_mean","group1_sd","group2_country","group2_present","group2_n","group2_prev","group2_mean","group2_sd","fisher_p","fisher_padj","prev_diff","enriched_group1","rf_rank","rf_top20","fisher_col","rab.all","rab.win.Malawi","rab.win.UK","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_country1","mean_rabund_country2","mean_rabund_diff","crossval_median","crossval_quartile_1","crossval_quartile_3"
"119","Peptoniphilus",0.0120057383175142,0.02341252974829,"Peptoniphilus","Malawi",6,79,7.6,0.1,0.3,"UK",4,39,10.3,0,0.2,0.728164701416525,0.862300304309043,-2.7,FALSE,103,0,"ns",-0.913534396315318,-1.23814673998818,-0.349682326120622,0.923785105550744,5.74120816607103,0.134946490705984,0.416900281478615,0.322300961030542,0.501889073529208,0.247348792567358,0.431873708597079,0.06,0.045,0.015,0.857142857142857,0.8,0.9375
"120","Phascolarctobacterium",0.02235120317192,0.0454987593434813,"Phascolarctobacterium","Malawi",18,79,22.8,0.1,0.4,"UK",2,39,5.1,0,0.1,0.0181882875014554,0.0839459423144097,17.7,TRUE,74,0,"ns",-0.324324154655368,-0.213914018841978,-0.488827100327848,-0.724478736991678,6.25502392646357,-0.103867438034346,0.444933921449862,0.272449377596534,0.464762450806181,0.406895742256323,0.596381385605475,0.104,0.023,0.081,0.857142857142857,0.8,0.9375
"121","Phreatobacter",0.0025305447614465,0.00740786882404354,"Phreatobacter","Malawi",1,79,1.3,0,0,"UK",2,39,5.1,0,0,0.253555425676992,0.390085270272295,-3.8,FALSE,167,0,"ns",-1.11864894931631,-1.37654275493878,-0.588345543438571,0.834197959113507,4.82222073182328,0.154237483343277,0.419703645474851,0.265115991735102,0.429335308276112,0.256602608215586,0.431341329316071,0.001,0.004,-0.003,0.857142857142857,0.8,0.9375
"122","Porphyromonas",0.01624861172323,0.0323689845905601,"Porphyromonas","Malawi",10,79,12.7,0,0,"UK",5,39,12.8,0.1,0.3,1,1,-0.100000000000001,FALSE,89,0,"ns",-0.640997925691295,-0.903294715270446,-0.15892087172255,0.67795380422953,6.04934501671584,0.103359067155028,0.441329596309718,0.33785692917281,0.513760785900299,0.351535636980721,0.53071010755051,0.009,0.071,-0.062,0.857142857142857,0.8,0.9375
"123","Prevotella",0.00828943267729322,0.0181781286238518,"Prevotella","Malawi",3,79,3.8,0,0,"UK",2,39,5.1,0,0,1,1,-1.3,FALSE,119,0,"ns",-1.11075388004554,-1.35383143977876,-0.564589549299647,0.770661151966182,4.98617098885983,0.136314873830685,0.430116140319875,0.340938545661193,0.513136743153362,0.309465861861181,0.488179362063826,0.005,0.003,0.002,0.857142857142857,0.8,0.9375
"124","Prevotella_2",0.00739142492645447,0.0168529717541771,"Prevotella_2","Malawi",9,79,11.4,0.1,0.4,"UK",0,39,0,0,0,0.0288868689998783,0.112055682482334,11.4,TRUE,128,0,"ns",-0.846045755114105,-0.932306401918435,-0.715178818155431,-0.0228217390898386,5.162019519487,-0.00283569377236584,0.498798076939154,0.514885788573766,0.684632238862899,0.582577701029837,0.754747867999625,0.065,0,0.065,0.857142857142857,0.8,0.9375
"125","Prevotella_6",0.00264263360262053,0.00623539522139134,"Prevotella_6","Malawi",0,79,0,0,0,"UK",2,39,5.1,0,0.1,0.107344632768362,0.228882528287561,-5.1,FALSE,166,0,"ns",-1.18843260022146,-1.52779893208242,-0.491800226805243,1.00531579662385,4.8773015695441,0.179147244967725,0.400080097506359,0.167478372997973,0.314571159502725,0.184432816684759,0.340493821878714,0,0.025,-0.025,0.857142857142857,0.8,0.9375
"126","Prevotella_7",0.0352406778537185,0.0679067237063933,"Prevotella_7","Malawi",18,79,22.8,0.1,0.3,"UK",8,39,20.5,0.4,0.9,1,1,2.3,TRUE,57,0,"ns",-0.102679677956869,-0.220701335698353,0.084375574221264,0.462545770319519,8.58020090938432,0.0513080404424519,0.469551282460083,0.534423655767778,0.706204358835764,0.512497701897872,0.68943547607957,0.116,0.355,-0.239,0.857142857142857,0.8,0.9375
"127","Prevotella_9",0.628810861418225,1.07547909347689,"Prevotella_9","Malawi",47,79,59.5,2.3,5.8,"UK",0,39,0,0,0,8.15194035532717e-12,1.46734926395889e-09,59.5,TRUE,1,1,"Malawi",1.69639545308589,8.08887053765752,-0.737528629787755,-8.2807316156917,7.36439443465522,-0.992434005892097,0.181417708409543,9.02039810939343e-11,1.62367165969082e-08,4.06234403463055e-07,3.46215652337756e-05,2.335,0,2.335,0.857142857142857,0.8,0.9375
"128","Propioniciclava",0.0318315839247843,0.0695528245755321,"Propioniciclava","Malawi",9,79,11.4,0,0.2,"UK",0,39,0,0,0,0.0288868689998783,0.112055682482334,11.4,TRUE,66,0,"ns",-0.900486840246998,-1.05128328639852,-0.63455865698328,0.14177441560317,5.12809314981664,0.0206826573905687,0.48758012837136,0.517966215672355,0.678196821358728,0.518461861842017,0.691892227125925,0.045,0,0.045,0.857142857142857,0.8,0.9375
"129","Pseudarthrobacter",0.0141607200105757,0.0280208808696026,"Pseudarthrobacter","Malawi",8,79,10.1,0.2,1,"UK",2,39,5.1,0,0,0.493567114967773,0.625648455592952,5,TRUE,96,0,"ns",-0.848606315859273,-1.0998870956215,-0.426381664009286,0.529155429009265,5.56352894065006,0.0891231139226395,0.447516026350878,0.576306090742151,0.733647100205876,0.438697347824109,0.614190085298354,0.177,0.006,0.171,0.857142857142857,0.8,0.9375
"130","Pseudomonas",0.112879018301237,0.199479419216602,"Pseudomonas","Malawi",54,79,68.4,3,11,"UK",28,39,71.8,5.2,16.5,0.832346440264179,0.96659586611324,-3.39999999999999,FALSE,19,1,"ns",7.85549904977717,7.44852287773151,8.63068149342786,1.57855095700768,9.55923453174442,0.157603433063512,0.413295956340936,0.218551657174636,0.457624188818945,0.118693659668627,0.344965107752431,3.041,5.266,-2.225,0.857142857142857,0.8,0.9375
"131","Psychrobacter",0.0134731857470287,0.0259945604920797,"Psychrobacter","Malawi",9,79,11.4,0.1,0.2,"UK",4,39,10.3,0,0.1,1,1,1.1,TRUE,97,0,"ns",-0.752223903419322,-1.00162183312989,-0.283894615124421,0.664366525994264,5.98362071912845,0.0999735205251476,0.441329596309718,0.482884752062744,0.660125361732329,0.404404036289195,0.593129137813088,0.051,0.024,0.027,0.857142857142857,0.8,0.9375
"132","Quadrisphaera",0.0100356936091599,0.0200325408001724,"Quadrisphaera","Malawi",0,79,0,0,0,"UK",2,39,5.1,0,0.2,0.107344632768362,0.228882528287561,-5.1,FALSE,110,0,"ns",-1.21024954605202,-1.48548046505801,-0.634151985591565,0.88312114418729,4.7423099693309,0.154505053048115,0.410893072916038,0.22454303630096,0.385354044277088,0.249027544046915,0.418481698022526,0,0.027,-0.027,0.857142857142857,0.8,0.9375
"133","Ralstonia",0.060315213797912,0.149114113931663,"Ralstonia","Malawi",10,79,12.7,0.2,1.1,"UK",0,39,0,0,0,0.0293871150217849,0.112055682482334,12.7,TRUE,38,0,"ns",-0.942207528938805,-0.993282508051035,-0.826995888298628,-0.00120126535334109,5.38831877669458,-0.000107721903307476,0.499599358979718,0.400559195602848,0.578692429234594,0.52047153643388,0.699768658611103,0.201,0,0.201,0.857142857142857,0.8,0.9375
"134","Raoultella",0.0108073907698696,0.0250054847047569,"Raoultella","Malawi",5,79,6.3,0.1,0.6,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,107,0,"ns",-1.07280212826915,-1.2343785226681,-0.732243461971747,0.540250384412621,4.76465627337586,0.090646331007286,0.450140168874931,0.528383074848716,0.690095047951401,0.455118178689051,0.630927806663836,0.073,0,0.073,0.857142857142857,0.8,0.9375
"135","Rhodococcus",0.00993167394192157,0.0196452030948753,"Rhodococcus","Malawi",2,79,2.5,0,0,"UK",4,39,10.3,0,0.1,0.091699388044091,0.228882528287561,-7.8,FALSE,111,0,"ns",-1.0739875543714,-1.46298097708615,-0.236309575182025,1.37793538003271,5.24471824062515,0.235681327216283,0.378854627270796,0.107760499906645,0.243117756154792,0.0979667069045429,0.243519197371762,0.001,0.02,-0.019,0.857142857142857,0.8,0.9375
"136","Rhodoluna",0.00151703857224632,0.00540171250230901,"Rhodoluna","Malawi",4,79,5.1,0,0.1,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,174,0,"ns",-1.08586680678208,-1.27102467996956,-0.730051522101366,0.533937746998535,4.6188447731225,0.0960632485034265,0.446314103290586,0.456891551374782,0.630299363557507,0.408129846489678,0.592169425405797,0.011,0,0.011,0.857142857142857,0.8,0.9375
"137","Romboutsia",0.0105082271220626,0.0337002440904299,"Romboutsia","Malawi",8,79,10.1,0,0.1,"UK",0,39,0,0,0,0.0511502535817737,0.156051621096937,10.1,TRUE,109,0,"ns",-0.874934764428664,-0.97546815183768,-0.712880676381872,0.0705968412766937,5.03364466146084,0.0123856787828725,0.492788461634944,0.539023943903742,0.695781814334639,0.538406483130165,0.707670404971867,0.02,0,0.02,0.857142857142857,0.8,0.9375
"138","Roseburia",0.044343714482938,0.088887845739826,"Roseburia","Malawi",17,79,21.5,0.1,0.5,"UK",1,39,2.6,0,0,0.0059784830310363,0.0384331051995191,18.9,TRUE,50,0,"Malawi",-0.465695998194237,-0.287070829624142,-0.739255213571163,-0.861149106718401,5.6837617123134,-0.133635229401452,0.431317582032938,0.133640039089963,0.305615058787323,0.316881243957128,0.517508901225891,0.14,0.001,0.139,0.857142857142857,0.8,0.9375
"139","Roseomonas",0.0210597988017792,0.0419514847676606,"Roseomonas","Malawi",11,79,13.9,0,0.1,"UK",4,39,10.3,0,0.1,0.770700382615699,0.906706332489057,3.6,TRUE,78,0,"ns",-0.604394164295799,-0.791277528313787,-0.240597048267649,0.470907465300654,5.81170943857078,0.0797349492033491,0.462555066582584,0.541898214929501,0.707046672708915,0.448152683733385,0.636943946800828,0.031,0.019,0.012,0.857142857142857,0.8,0.9375
"140","Rothia",0.0992568544722997,0.182255990784865,"Rothia","Malawi",57,79,72.2,2.9,4.3,"UK",28,39,71.8,3.8,4.5,1,1,0.400000000000006,TRUE,20,1,"ns",11.2007381922172,10.8523108239532,12.6372637598532,1.21364498940152,11.1289628694564,0.110065832003445,0.410092111774445,0.308169419880518,0.54427797044516,0.115621707746789,0.34133903629732,2.922,3.865,-0.943,0.857142857142857,0.8,0.9375
"141","Ruminiclostridium_6",0.00309756560243271,0.00856012195674303,"Ruminiclostridium_6","Malawi",5,79,6.3,0,0.2,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,163,0,"ns",-1.02089314832091,-1.20311954626623,-0.684262993470275,0.412634479479296,4.70217071882304,0.0714318303082639,0.461538462055989,0.462694763334079,0.634191236951286,0.399707714447326,0.583003974534148,0.046,0,0.046,0.857142857142857,0.8,0.9375
"142","Ruminococcaceae_NK4A214_group",0.00251878713552802,0.00622442376700872,"Ruminococcaceae_NK4A214_group","Malawi",4,79,5.1,0,0,"UK",1,39,2.6,0,0,1,1,2.5,TRUE,168,0,"ns",-1.00915495979718,-1.19614341972338,-0.651324505690603,0.56966495869804,4.73961226226246,0.109113382587724,0.447336804876758,0.429499741777713,0.601285467477103,0.413451332050958,0.592415531080059,0.006,0.008,-0.002,0.857142857142857,0.8,0.9375
"143","Ruminococcaceae_UCG-002",0.0452555090496226,0.0909946050127402,"Ruminococcaceae_UCG-002","Malawi",16,79,20.3,0.1,0.3,"UK",0,39,0,0,0,0.00120809436114832,0.0144971323337798,20.3,TRUE,48,0,"Malawi",-0.446593375881908,-0.315102881573599,-0.68665162499412,-0.769763924929967,5.39074973507187,-0.123689882328258,0.443509616150007,0.201497289323707,0.370252501909005,0.329298951838652,0.516597087027924,0.059,0,0.059,0.857142857142857,0.8,0.9375
"144","Ruminococcaceae_UCG-005",0.0283814106295923,0.0684187188078898,"Ruminococcaceae_UCG-005","Malawi",14,79,17.7,0.1,0.3,"UK",0,39,0,0,0,0.00449388689385148,0.0344650453026703,17.7,TRUE,69,0,"Malawi",-0.516229622171032,-0.417112366358624,-0.680174481470615,-0.641316540121277,5.39784719162597,-0.0970087771358536,0.447336804876758,0.198153409089931,0.378680532504552,0.404765604180596,0.580930625239465,0.068,0,0.068,0.857142857142857,0.8,0.9375
"145","Ruminococcaceae_UCG-014",0.00435661671046631,0.0102193474589093,"Ruminococcaceae_UCG-014","Malawi",5,79,6.3,0,0.1,"UK",2,39,5.1,0,0.1,1,1,1.2,TRUE,149,0,"ns",-0.964116061401782,-1.18990751352339,-0.557929880121172,0.59812688272253,5.0927601001091,0.11057883600583,0.437324790598748,0.407534167279612,0.582319338537776,0.361786504933099,0.554789346278826,0.014,0.023,-0.009,0.857142857142857,0.8,0.9375
"146","Ruminococcus_1",0.0116669806563698,0.0253845039291754,"Ruminococcus_1","Malawi",11,79,13.9,0.1,0.4,"UK",0,39,0,0,0,0.0152660648938953,0.0733573752938646,13.9,TRUE,104,0,"ns",-0.745469079222822,-0.768501839806351,-0.714661010826422,-0.151187535370729,5.24696193090532,-0.0221682308937514,0.487384862002915,0.339667141162393,0.528971072649905,0.51210949355769,0.692837571532142,0.106,0,0.106,0.857142857142857,0.8,0.9375
"147","Ruminococcus_2",0.130918751109546,0.242486141727881,"Ruminococcus_2","Malawi",25,79,31.6,0.3,1.6,"UK",0,39,0,0,0,1.72905510653592e-05,0.000778074797941165,31.6,TRUE,15,1,"Malawi",-0.118463176958889,0.359792528686252,-0.765817785643456,-1.68542430450479,6.27954193681301,-0.264664824708935,0.379255107841096,0.00558700665655066,0.0386940703738125,0.0543484758021943,0.185815915515702,0.378,0,0.378,0.857142857142857,0.8,0.9375
"148","Salmonella",0.00788975793451441,0.0189426297355353,"Salmonella","Malawi",4,79,5.1,0,0.1,"UK",1,39,2.6,0,0,1,1,2.5,TRUE,124,0,"ns",-1.09120718348653,-1.29502668234466,-0.637078617261475,0.562733786839436,4.71158619184661,0.101063858517994,0.448938727161412,0.444109012222443,0.606056773902573,0.373629246954799,0.557625033045771,0.017,0,0.017,0.857142857142857,0.8,0.9375
"149","Scardovia",0.0114053885590362,0.0243268498084453,"Scardovia","Malawi",1,79,1.3,0,0,"UK",5,39,12.8,0.1,0.4,0.0147937130879588,0.0733573752938646,-11.5,FALSE,105,0,"ns",-1.07374135015164,-1.49244680422187,-0.194776399006718,1.43897737675348,5.61518137005159,0.215599350423943,0.375801283821821,0.0453223908516942,0.152292472998043,0.0783879827124855,0.21054004951213,0.002,0.116,-0.114,0.857142857142857,0.8,0.9375
"150","Senegalimassilia",0.0344203631517993,0.0763823359775801,"Senegalimassilia","Malawi",17,79,21.5,0.2,0.6,"UK",0,39,0,0,0,0.000668462627821354,0.00925563638521874,21.5,TRUE,60,0,"Malawi",-0.466674263885816,-0.317871461051592,-0.709692187967763,-0.835282688634949,6.05351197513052,-0.126308110020023,0.430917101461913,0.0922289795100801,0.228153565524466,0.316974515905637,0.507743807501944,0.157,0,0.157,0.857142857142857,0.8,0.9375
"151","Shewanella",0.00138939538700056,0.00407345147149278,"Shewanella","Malawi",5,79,6.3,0,0.1,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,175,0,"ns",-0.992879383579954,-1.18149774430669,-0.63532273631567,0.349220352916813,4.73547725356645,0.0604552772499432,0.468562275151521,0.48236816392827,0.662456286302787,0.438197130865863,0.626306770410351,0.019,0,0.019,0.857142857142857,0.8,0.9375
"152","Slackia",0.00660540211776811,0.015243761273177,"Slackia","Malawi",6,79,7.6,0,0,"UK",0,39,0,0,0,0.176054615560077,0.285493971178503,7.6,TRUE,130,0,"ns",-0.950814571987586,-1.0376991293665,-0.786236415890826,0.111921407302649,4.79475006376526,0.0175949249735694,0.488185823145574,0.564519394407485,0.711790277535278,0.542993933694294,0.709106642845224,0.006,0,0.006,0.857142857142857,0.8,0.9375
"153","SN8",0.00392734252148784,0.00808334383072264,"SN8","Malawi",0,79,0,0,0,"UK",2,39,5.1,0,0,0.107344632768362,0.228882528287561,-5.1,FALSE,153,0,"ns",-1.18626325614185,-1.4782154959733,-0.550966253888429,0.978399032022622,4.5449779410884,0.196701718326734,0.405286344925334,0.211863829760044,0.371641863960549,0.209229675987842,0.375276659422074,0,0.002,-0.002,0.857142857142857,0.8,0.9375
"154","Sneathia",0.00387568323429574,0.00891413569584166,"Sneathia","Malawi",0,79,0,0,0,"UK",2,39,5.1,0,0.1,0.107344632768362,0.228882528287561,-5.1,FALSE,154,0,"ns",-1.20815515238817,-1.5280967782994,-0.523674839633498,1.05247276645133,4.75146024613751,0.19748447049019,0.398077694653168,0.140384687229557,0.294350927862711,0.161058839766429,0.322839437045973,0,0.022,-0.022,0.857142857142857,0.8,0.9375
"155","Solobacterium",0.00194918355210735,0.00520349130976845,"Solobacterium","Malawi",5,79,6.3,0,0,"UK",0,39,0,0,0,0.16924165036126,0.285493971178503,6.3,TRUE,172,0,"ns",-1.02561744064146,-1.15868654058531,-0.744227271764231,0.287121240854201,4.70009033374533,0.0570247335107758,0.473768522578234,0.488130480239174,0.658873754143747,0.456155627762366,0.643045564333562,0.004,0,0.004,0.857142857142857,0.8,0.9375
"156","Sphingobium",0.00327957135173506,0.00731752263190536,"Sphingobium","Malawi",1,79,1.3,0,0,"UK",2,39,5.1,0,0,0.253555425676992,0.390085270272295,-3.8,FALSE,160,0,"ns",-1.19750254680146,-1.52346872196729,-0.522770149975143,0.982961217402631,4.74242083162743,0.175712824283037,0.40488586435461,0.222075932140229,0.388706744627177,0.209108613024189,0.375190088620974,0.002,0.001,0.001,0.857142857142857,0.8,0.9375
"157","Sphingomonas",0.0771595320028106,0.169406119558872,"Sphingomonas","Malawi",29,79,36.7,0.2,0.5,"UK",6,39,15.4,0.1,0.2,0.0190053029623643,0.0855238633306395,21.3,TRUE,30,0,"ns",0.481585363778102,0.984984438749722,-0.179940919179481,-1.3582669384791,8.23439847596148,-0.165299833412143,0.415464744753769,0.168232246651915,0.365931764951405,0.186830862956293,0.383925240416408,0.195,0.068,0.127,0.857142857142857,0.8,0.9375
"158","Staphylococcus",0.160483445980813,0.290688883219725,"Staphylococcus","Malawi",74,79,93.7,5.6,7.5,"UK",36,39,92.3,13.9,22.1,1,1,1.40000000000001,TRUE,7,1,"ns",12.5726034971325,12.3354927760931,13.1458265533417,1.18151683701937,5.59710415702558,0.171826509218941,0.406250001299702,0.350744523713128,0.586174137618196,0.113057954960777,0.341639049366566,5.718,14.011,-8.293,0.857142857142857,0.8,0.9375
"159","Stenotrophomonas",0.0424336273262854,0.0862755684571859,"Stenotrophomonas","Malawi",20,79,25.3,0.3,0.8,"UK",9,39,23.1,0.4,1.5,1,1,2.2,TRUE,52,0,"ns",-0.0581405246243865,-0.226418790358258,0.188148110033636,0.3715141032484,8.90816327851807,0.0399139091871617,0.473958333682617,0.64438860990766,0.790501371524382,0.550619022950278,0.728345095470673,0.274,0.399,-0.125,0.857142857142857,0.8,0.9375
"160","Streptococcus",0.119743135493113,0.214691202063573,"Streptococcus","Malawi",79,79,100,40.2,21.9,"UK",39,39,100,43.1,26,1,1,0,FALSE,17,1,"ns",16.1794537159682,15.964642873755,16.6642451374016,0.522113596827953,2.60602613634374,0.166771095651326,0.414497398053452,0.474392995007974,0.687565121026879,0.139105080481042,0.373979527153382,40.403,43.215,-2.812,0.857142857142857,0.8,0.9375
"161","Subdoligranulum",0.0737573815576467,0.146035886740155,"Subdoligranulum","Malawi",30,79,38,0.3,1,"UK",5,39,12.8,0,0.1,0.00522143153367846,0.0375943070424849,25.2,TRUE,32,0,"Malawi",0.50690246964499,1.07211583697659,-0.214535177762144,-1.84918187963896,7.78423378956125,-0.234245242494739,0.393028847653337,0.0278837179847434,0.129922786705212,0.0793670320966421,0.247543614460899,0.368,0.032,0.336,0.857142857142857,0.8,0.9375
"162","Succinivibrio",0.138677991082251,0.259047526867868,"Succinivibrio","Malawi",26,79,32.9,0.3,1,"UK",0,39,0,0,0,7.91711788051396e-06,0.000475027072830837,32.9,TRUE,12,1,"Malawi",0.0228695383140192,0.603617750021929,-0.79065209257125,-2.20192390771237,6.39099391329689,-0.324031376036555,0.355626754207641,0.00365721515778824,0.0270134345201789,0.0344151944897167,0.132275136892407,0.303,0,0.303,0.857142857142857,0.8,0.9375
"163","Sutterella",0.00445977939821748,0.0121005188980543,"Sutterella","Malawi",8,79,10.1,0,0.2,"UK",0,39,0,0,0,0.0511502535817737,0.156051621096937,10.1,TRUE,148,0,"ns",-0.938797385784341,-1.00282939449511,-0.831848445470497,-0.0667818720958362,5.03817777586665,-0.0136881515512368,0.495192307756622,0.504837148236909,0.674297702292446,0.528174797693806,0.708494689819052,0.042,0,0.042,0.857142857142857,0.8,0.9375
"164","Tepidimonas",0.018638761486757,0.0430963234748068,"Tepidimonas","Malawi",4,79,5.1,0.1,0.5,"UK",1,39,2.6,0,0,1,1,2.5,TRUE,82,0,"ns",-1.05817476547038,-1.29823769531792,-0.59771222652598,0.59341899366559,4.77106186044056,0.108467893974238,0.443509616150007,0.450089471733878,0.63010984880256,0.365341558768676,0.549349069159048,0.053,0.001,0.052,0.857142857142857,0.8,0.9375
"165","Thermomonas",0.00359507672845869,0.0103092614275509,"Thermomonas","Malawi",4,79,5.1,0,0.1,"UK",0,39,0,0,0,0.300597159047595,0.416211450988977,5.1,TRUE,156,0,"ns",-1.04914960363612,-1.2550167846005,-0.709613523316282,0.407775866712734,4.5797723358933,0.0789950514969796,0.460152183155129,0.478749430631526,0.656500190034127,0.407403135255652,0.597047047182044,0.022,0,0.022,0.857142857142857,0.8,0.9375
"166","Treponema_2",0.0484547136960003,0.101916538278501,"Treponema_2","Malawi",14,79,17.7,0.1,0.2,"UK",0,39,0,0,0,0.00449388689385148,0.0344650453026703,17.7,TRUE,42,0,"Malawi",-0.625196637939077,-0.60865278205628,-0.646933872364834,-0.374691282289506,5.63239051890367,-0.0638677251334384,0.470564678007919,0.318468143091751,0.498752178063845,0.495464666509591,0.671542455992716,0.058,0,0.058,0.857142857142857,0.8,0.9375
"167","unassigned",0.0213381667086443,0.0417981062849821,"unassigned","Malawi",2,79,2.5,0,0,"UK",6,39,15.4,0,0,0.0154865570064825,0.0733573752938646,-12.9,FALSE,77,0,"ns",-0.826154561802964,-1.27455824258137,0.30004149098187,1.77517313628851,5.19320220539632,0.307198400000478,0.349219065092295,0.0370748404755958,0.120011055399262,0.0257326904459568,0.111271783874725,0,0.009,-0.009,0.857142857142857,0.8,0.9375
"168","unassigned_Bacteroidales",0.00328673915305763,0.00841495093528914,"unassigned_Bacteroidales","Malawi",6,79,7.6,0,0.2,"UK",1,39,2.6,0,0,0.422793656044334,0.555495314510804,5,TRUE,159,0,"ns",-0.980749714902878,-1.17008439936932,-0.611860610361148,0.322516285650126,4.99254476143321,0.0585716310124196,0.463541667156944,0.514589956211597,0.679813747953811,0.440452724534334,0.624759697012738,0.026,0.008,0.018,0.857142857142857,0.8,0.9375
"169","unassigned_Enterobacteriaceae",0.0858569015895272,0.171844069686979,"unassigned_Enterobacteriaceae","Malawi",16,79,20.3,3.2,10.6,"UK",3,39,7.7,0.4,2.4,0.110626555338988,0.228882528287561,12.6,TRUE,24,0,"ns",-0.456386222465708,-0.604589627702628,-0.254698011391383,0.0833919455376106,7.41703743112888,0.00831568161696854,0.493792551144251,0.364450644255094,0.574417438782187,0.588450138398483,0.755681285665041,3.218,0.426,2.792,0.857142857142857,0.8,0.9375
"170","unassigned_Frankiales",0.00594449581369176,0.0125026750611422,"unassigned_Frankiales","Malawi",0,79,0,0,0,"UK",3,39,7.7,0,0,0.0342392363140464,0.112055682482334,-7.7,FALSE,140,0,"ns",-1.16848573945787,-1.50116520314807,-0.391091010582754,1.11314210212638,4.8997500539625,0.201507147485355,0.395274330658956,0.149602907710147,0.292022519360419,0.157355085694467,0.316309432453888,0,0.005,-0.005,0.857142857142857,0.8,0.9375
"171","unassigned_Lachnospiraceae",0.0632964860578095,0.131589549864611,"unassigned_Lachnospiraceae","Malawi",27,79,34.2,0.2,0.7,"UK",4,39,10.3,0.1,0.5,0.00695388373055137,0.0431620369482499,23.9,TRUE,37,0,"Malawi",0.307622673390798,0.710199088265751,-0.268941816298808,-1.4472783940207,7.28227959261632,-0.186517643354951,0.416499800907742,0.151416513366979,0.348917394665616,0.187085381768,0.389034101283634,0.225,0.125,0.1,0.857142857142857,0.8,0.9375
"172","unassigned_Neisseriaceae",0.00654339872144129,0.0140186205319375,"unassigned_Neisseriaceae","Malawi",4,79,5.1,0,0.1,"UK",3,39,7.7,0.1,0.5,0.683240420999939,0.814458779999928,-2.6,FALSE,131,0,"ns",-0.940347337075693,-1.23267710983946,-0.345842063324207,0.911243117977984,5.36176042533475,0.148365764362807,0.417701242620373,0.219257189355019,0.401693269085402,0.254983750694163,0.440715784374529,0.009,0.121,-0.112,0.857142857142857,0.8,0.9375
"173","unassigned_Parcubacteria",0.00596435229498897,0.0122126494060561,"unassigned_Parcubacteria","Malawi",0,79,0,0,0,"UK",3,39,7.7,0,0,0.0342392363140464,0.112055682482334,-7.7,FALSE,139,0,"ns",-1.14835773534768,-1.49301267433346,-0.375050887197164,1.17121043725866,4.79640957537974,0.217114836197857,0.380208335033255,0.121918460305514,0.261173544828558,0.145089386849534,0.292630867438294,0,0.006,-0.006,0.857142857142857,0.8,0.9375
"174","unassigned_Prevotellaceae",0.017231193974802,0.0394557157008016,"unassigned_Prevotellaceae","Malawi",11,79,13.9,0.1,0.5,"UK",0,39,0,0,0,0.0152660648938953,0.0733573752938646,13.9,TRUE,86,0,"ns",-0.747291900546688,-0.765154358955259,-0.703720241845673,-0.145754335398584,5.2097488909582,-0.0208763827168566,0.48758012837136,0.416122196194074,0.592700313574215,0.557571096076285,0.726824433566853,0.099,0,0.099,0.857142857142857,0.8,0.9375
"175","unassigned_Ruminococcaceae",0.014473455252548,0.0311854103801968,"unassigned_Ruminococcaceae","Malawi",13,79,16.5,0,0.2,"UK",2,39,5.1,0,0.1,0.139300733558188,0.284933318641749,11.4,TRUE,93,0,"ns",-0.584323370639707,-0.61489713879404,-0.511270745562904,-0.175131369226483,5.6541988356076,-0.0219524394570194,0.487179487351089,0.555773995148322,0.726008435226401,0.564248386853317,0.73718202751762,0.045,0.021,0.024,0.857142857142857,0.8,0.9375
"176","unassigned_Saccharimonadaceae",0.00196535230714491,0.00523347616302422,"unassigned_Saccharimonadaceae","Malawi",0,79,0,0,0,"UK",2,39,5.1,0,0,0.107344632768362,0.228882528287561,-5.1,FALSE,171,0,"ns",-1.20054298582904,-1.51483463122432,-0.550134252178124,0.998306807586982,4.68411403240081,0.187944414850979,0.405686825496064,0.174809869917836,0.328993409167137,0.182845986579691,0.346323705001884,0,0.01,-0.01,0.857142857142857,0.8,0.9375
"177","unassigned_Saccharimonadales",0.0130401129173938,0.0279169451175516,"unassigned_Saccharimonadales","Malawi",6,79,7.6,0,0.2,"UK",3,39,7.7,0.1,0.8,1,1,-0.100000000000001,FALSE,100,0,"ns",-0.926170972529622,-1.16720673178722,-0.407867640050229,0.684729687196651,5.50744351468489,0.106276600352658,0.438701923909364,0.450540171522852,0.631381085375113,0.335040901798213,0.524800231480747,0.045,0.127,-0.082,0.857142857142857,0.8,0.9375
"178","Veillonella",0.137458493408163,0.252939766745934,"Veillonella","Malawi",64,79,81,8.4,11.4,"UK",33,39,84.6,6.4,8.7,0.799228261768679,0.934162903365989,-3.59999999999999,FALSE,14,1,"ns",12.2403438724271,12.4739399663034,11.8738953409843,0.362119625185183,8.40247966380217,0.040295450846371,0.478574289433866,0.410774098065684,0.639196132144467,0.617789004420232,0.799561119686069,8.472,6.445,2.027,0.857142857142857,0.8,0.9375
